FK_ID,Date,ID,Sent,R.Sent,Bounce,Total,Data.Interval,Server,Status,Offset,Limit,Server_Tab,Ips
"25639592","04/13 (05:12:20)","134625508","162943","65170","0","162943","(210000 to 372943)","s_cmh6_5940","completed","210000","215000","s_cmh6_5940",",,198.12.123.227,,198.12.123.237,,198.12.123.239,,198.12.123.241,,198.12.123.243,,198.12.123.245,,198.12.123.247,,198.12.123.249,,198.12.123.251,,198.12.123.253,,,"
"25639137","04/13 (04:42:21)","134624785","210000","65686","0","210000","(0 to 210000)","s_cmh6_5940","completed","0","210000","s_cmh6_5940",",,198.12.123.227,,198.12.123.237,,198.12.123.239,,198.12.123.241,,198.12.123.243,,198.12.123.245,,198.12.123.247,,198.12.123.249,,198.12.123.251,,198.12.123.253,,,"
"25638599","04/13 (04:12:20)","134624016","172943","65940","0","172943","(200000 to 372943)","s_cmh6_5940","completed","200000","205000","s_cmh6_5940",",,198.12.123.227,,198.12.123.237,,198.12.123.239,,198.12.123.241,,198.12.123.243,,198.12.123.245,,198.12.123.247,,198.12.123.249,,198.12.123.251,,198.12.123.253,,,"
"25638111","04/13 (03:42:20)","134623329","200000","65110","0","200000","(0 to 200000)","s_cmh6_5940","completed","0","200000","s_cmh6_5940",",,198.12.123.227,,198.12.123.237,,198.12.123.239,,198.12.123.241,,198.12.123.243,,198.12.123.245,,198.12.123.247,,198.12.123.249,,198.12.123.251,,198.12.123.253,,,"
"25637504","04/13 (03:12:20)","134622412","182943","65343","0","182943","(190000 to 372943)","s_cmh6_5940","completed","190000","195000","s_cmh6_5940",",,198.12.123.227,,198.12.123.237,,198.12.123.239,,198.12.123.241,,198.12.123.243,,198.12.123.245,,198.12.123.247,,198.12.123.249,,198.12.123.251,,198.12.123.253,,,"
"25636995","04/13 (02:42:20)","134621709","190000","65694","0","190000","(0 to 190000)","s_cmh6_5940","completed","0","190000","s_cmh6_5940",",,198.12.123.227,,198.12.123.237,,198.12.123.239,,198.12.123.241,,198.12.123.243,,198.12.123.245,,198.12.123.247,,198.12.123.249,,198.12.123.251,,198.12.123.253,,,"
"25636363","04/13 (02:12:20)","134620830","17943","17952","0","17943","(355000 to 372943)","s_cmh6_5940","completed","355000","185000","s_cmh6_5940",",,198.12.123.227,,198.12.123.237,,198.12.123.239,,198.12.123.241,,198.12.123.243,,198.12.123.245,,198.12.123.247,,198.12.123.249,,198.12.123.251,,198.12.123.253,,,"
"25635827","04/13 (01:42:21)","134620027","180000","64305","0","180000","(175000 to 355000)","s_cmh6_5940","completed","175000","180000","s_cmh6_5940",",,198.12.123.227,,198.12.123.237,,198.12.123.239,,198.12.123.241,,198.12.123.243,,198.12.123.245,,198.12.123.247,,198.12.123.249,,198.12.123.251,,198.12.123.253,,,"
"25635086","04/13 (01:12:19)","134618991","175000","64750","0","175000","(0 to 175000)","s_cmh6_5940","completed","0","175000","s_cmh6_5940",",,198.12.123.227,,198.12.123.237,,198.12.123.239,,198.12.123.241,,198.12.123.243,,198.12.123.245,,198.12.123.247,,198.12.123.249,,198.12.123.251,,198.12.123.253,,,"
"25634522","04/13 (00:42:20)","134618226","57943","57869","0","57943","(315000 to 372943)","s_cmh6_5940","completed","315000","170000","s_cmh6_5940",",,198.12.123.227,,198.12.123.237,,198.12.123.239,,198.12.123.241,,198.12.123.243,,198.12.123.245,,198.12.123.247,,198.12.123.249,,198.12.123.251,,198.12.123.253,,,"
"25633990","04/13 (00:22:19)","134617447","150000","56100","0","150000","(165000 to 315000)","s_cmh6_5940","completed","165000","150000","s_cmh6_5940",",,198.12.123.236,,198.12.123.238,,198.12.123.240,,198.12.123.242,,198.12.123.244,,198.12.123.246,,198.12.123.248,,198.12.123.250,,198.12.123.252,,198.12.123.254,,,"
"25633744","04/13 (00:12:19)","134617103","165000","66249","0","165000","(0 to 165000)","s_cmh6_5940","completed","0","165000","s_cmh6_5940",",,198.12.123.227,,198.12.123.237,,198.12.123.239,,198.12.123.241,,198.12.123.243,,198.12.123.245,,198.12.123.247,,198.12.123.249,,198.12.123.251,,198.12.123.253,,,"
