Date,Finished.At,Scheduled.At,Mailer,ID,Sent,R.Sent,SoftBounce,HardBounce,Total,Offer,Isp,Profile,Injected.Seeds,Server(s)
"11/04/2026 (20:03:19),""11/04/2026 (20:03:21)"","""",""y.moghar"",""25585332"",""2530"",""2534"",""0"",""0"",""2530"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (334010 to 336540)"",""0->1000"",""s_cmh8_3617"""
"11/04/2026 (20:00:24),""11/04/2026 (20:00:45)"","""",""y.moghar"",""25585219"",""63000"",""63023"",""0"",""0"",""63000"",""3301 test offer [REPORTING] [Tech offer] [Tech offer]"",""gmail"",""data_CMH11 (Seeds) (CMH_lList_Warmup_Centralise) (US) (121800 to 184800)"",""0->1000"",""4 s_cmh11_1341 s_cmh11_1343 s_cmh11_1372 s_cmh11_1388"""
"11/04/2026 (19:57:22),""11/04/2026 (19:57:25)"","""",""y.moghar"",""25585104"",""6400"",""3204"",""0"",""0"",""6400"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (327610 to 334010)"",""0->1000"",""2 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (19:51:19),""11/04/2026 (19:51:26)"","""",""y.moghar"",""25584967"",""9300"",""9311"",""0"",""0"",""9300"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (318310 to 327610)"",""0->1000"",""3 s_cmh8_3583 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (19:47:21),""11/04/2026 (19:48:38)"","""",""y.moghar"",""25584832"",""140000"",""140007"",""0"",""0"",""140000"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH9 (Seeds) (CMH_List_Warmup_Centralise) (US) (0 to 140000)"",""0->1000"",""s_cmh9_5698"""
"11/04/2026 (19:47:21),""11/04/2026 (19:48:19)"","""",""y.moghar"",""25584831"",""76515"",""75878"",""0"",""0"",""76515"",""3301 test offer [REPORTING] [Tech offer] [Tech offer]"",""gmail"",""data_CMH15 (Seeds) (CMH_List_Warmup_Centralise) (US) (73515 to 150030)"",""0->1000"",""s_cmh15_654"""
"11/04/2026 (19:45:19),""11/04/2026 (19:45:25)"","""",""y.moghar"",""25584776"",""5920"",""5924"",""0"",""0"",""5920"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (312390 to 318310)"",""0->1000"",""2 s_cmh8_3583 s_cmh8_3617"""
"11/04/2026 (19:39:19),""11/04/2026 (19:39:22)"","""",""y.moghar"",""25584628"",""5900"",""5904"",""0"",""0"",""5900"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (306490 to 312390)"",""0->1000"",""2 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (19:35:21),""11/04/2026 (19:35:39)"","""",""y.moghar"",""25584466"",""61600"",""61628"",""0"",""0"",""61600"",""3301 test offer [REPORTING] [Tech offer] [Tech offer]"",""gmail"",""data_CMH11 (Seeds) (CMH_lList_Warmup_Centralise) (US) (60200 to 121800)"",""0->1000"",""4 s_cmh11_1341 s_cmh11_1343 s_cmh11_1372 s_cmh11_1388"""
"11/04/2026 (19:33:19),""11/04/2026 (19:33:21)"","""",""y.moghar"",""25584266"",""2480"",""2484"",""0"",""0"",""2480"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (304010 to 306490)"",""0->1000"",""s_cmh8_3617"""
"11/04/2026 (19:27:19),""11/04/2026 (19:27:22)"","""",""y.moghar"",""25584017"",""6200"",""3104"",""0"",""0"",""6200"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (297810 to 304010)"",""0->1000"",""2 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (19:21:19),""11/04/2026 (19:21:26)"","""",""y.moghar"",""25583893"",""9000"",""9011"",""0"",""0"",""9000"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (288810 to 297810)"",""0->1000"",""3 s_cmh8_3583 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (19:15:22),""11/04/2026 (19:16:04)"","""",""y.moghar"",""25583676"",""92984"",""92988"",""0"",""0"",""92985"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH9 (Seeds) (CMH_List_Warmup_Centralise) (US) (280000 to 372985)"",""0->1000"",""s_cmh9_5698"""
"11/04/2026 (19:15:21),""11/04/2026 (19:16:13)"","""",""y.moghar"",""25583675"",""73515"",""72845"",""0"",""0"",""73515"",""3301 test offer [REPORTING] [Tech offer] [Tech offer]"",""gmail"",""data_CMH15 (Seeds) (CMH_List_Warmup_Centralise) (US) (0 to 73515)"",""0->1000"",""s_cmh15_654"""
"11/04/2026 (19:15:20),""11/04/2026 (19:15:26)"","""",""y.moghar"",""25583673"",""8820"",""7710"",""0"",""0"",""8820"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (279990 to 288810)"",""0->1000"",""3 s_cmh8_3583 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (19:10:22),""11/04/2026 (19:10:41)"","""",""y.moghar"",""25583532"",""60200"",""60225"",""0"",""0"",""60200"",""3301 test offer [REPORTING] [Tech offer] [Tech offer]"",""gmail"",""data_CMH11 (Seeds) (CMH_lList_Warmup_Centralise) (US) (0 to 60200)"",""0->1000"",""4 s_cmh11_1341 s_cmh11_1343 s_cmh11_1372 s_cmh11_1388"""
"11/04/2026 (19:09:19),""11/04/2026 (19:09:22)"","""",""y.moghar"",""25583476"",""5800"",""5803"",""0"",""0"",""5800"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (274190 to 279990)"",""0->1000"",""2 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (19:03:19),""11/04/2026 (19:03:25)"","""",""y.moghar"",""25583203"",""7290"",""5863"",""0"",""0"",""7290"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (266900 to 274190)"",""0->1000"",""3 s_cmh8_3583 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (18:57:19),""11/04/2026 (18:57:22)"","""",""y.moghar"",""25582985"",""6000"",""3004"",""0"",""0"",""6000"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (260900 to 266900)"",""0->1000"",""2 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (18:51:19),""11/04/2026 (18:51:25)"","""",""y.moghar"",""25582832"",""8700"",""8712"",""0"",""0"",""8700"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (252200 to 260900)"",""0->1000"",""3 s_cmh8_3583 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (18:45:22),""11/04/2026 (18:45:26)"","""",""y.moghar"",""25582651"",""11272"",""11299"",""0"",""0"",""11272"",""3301 test offer [REPORTING] [Tech offer] [Tech offer]"",""gmail"",""data_CMH11 (Seeds) (CMH_lList_Warmup_Centralise) (US) (361712 to 372984)"",""0->1000"",""4 s_cmh11_1341 s_cmh11_1343 s_cmh11_1372 s_cmh11_1388"""
"11/04/2026 (18:45:19),""11/04/2026 (18:45:26)"","""",""y.moghar"",""25582650"",""8760"",""8765"",""0"",""0"",""8760"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (243440 to 252200)"",""0->1000"",""3 s_cmh8_3583 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (18:43:21),""11/04/2026 (18:44:47)"","""",""y.moghar"",""25582590"",""140000"",""139999"",""0"",""0"",""140000"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH9 (Seeds) (CMH_List_Warmup_Centralise) (US) (140000 to 280000)"",""0->1000"",""s_cmh9_5698"""
"11/04/2026 (18:43:21),""11/04/2026 (18:43:50)"","""",""y.moghar"",""25582589"",""29409"",""29414"",""0"",""0"",""29410"",""3301 test offer [REPORTING] [Tech offer] [Tech offer]"",""gmail"",""data_CMH15 (Seeds) (CMH_List_Warmup_Centralise) (US) (343575 to 372985)"",""0->1000"",""s_cmh15_654"""
"11/04/2026 (18:39:19),""11/04/2026 (18:39:22)"","""",""y.moghar"",""25582459"",""5700"",""5704"",""0"",""0"",""5700"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (237740 to 243440)"",""0->1000"",""2 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (18:33:20),""11/04/2026 (18:33:25)"","""",""y.moghar"",""25582011"",""7140"",""7151"",""0"",""0"",""7140"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (230600 to 237740)"",""0->1000"",""3 s_cmh8_3583 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (18:27:19),""11/04/2026 (18:27:22)"","""",""y.moghar"",""25581711"",""5800"",""2903"",""0"",""0"",""5800"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (224800 to 230600)"",""0->1000"",""2 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (18:21:19),""11/04/2026 (18:21:26)"","""",""y.moghar"",""25581538"",""8400"",""8412"",""0"",""0"",""8400"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (216400 to 224800)"",""0->1000"",""3 s_cmh8_3583 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (18:20:20),""11/04/2026 (18:20:38)"","""",""y.moghar"",""25581508"",""57400"",""57426"",""0"",""0"",""57400"",""3301 test offer [REPORTING] [Tech offer] [Tech offer]"",""gmail"",""data_CMH11 (Seeds) (CMH_lList_Warmup_Centralise) (US) (304312 to 361712)"",""0->1000"",""4 s_cmh11_1341 s_cmh11_1343 s_cmh11_1372 s_cmh11_1388"""
"11/04/2026 (18:15:20),""11/04/2026 (18:15:26)"","""",""y.moghar"",""25581312"",""8700"",""8706"",""0"",""0"",""8700"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (207700 to 216400)"",""0->1000"",""3 s_cmh8_3583 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (18:11:21),""11/04/2026 (18:12:09)"","""",""y.moghar"",""25581190"",""140000"",""20021"",""0"",""0"",""140000"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH9 (Seeds) (CMH_List_Warmup_Centralise) (US) (0 to 140000)"",""0->1000"",""s_cmh9_5698"""
"11/04/2026 (18:11:21),""11/04/2026 (18:12:10)"","""",""y.moghar"",""25581189"",""70515"",""70517"",""0"",""0"",""70515"",""3301 test offer [REPORTING] [Tech offer] [Tech offer]"",""gmail"",""data_CMH15 (Seeds) (CMH_List_Warmup_Centralise) (US) (273060 to 343575)"",""0->1000"",""s_cmh15_654"""
"11/04/2026 (18:09:19),""11/04/2026 (18:09:22)"","""",""y.moghar"",""25581084"",""5600"",""5600"",""0"",""0"",""5600"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (202100 to 207700)"",""0->1000"",""2 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (18:03:21),""11/04/2026 (18:03:26)"","""",""y.moghar"",""25580770"",""6990"",""7002"",""0"",""0"",""6990"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (195110 to 202100)"",""0->1000"",""3 s_cmh8_3583 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (17:57:19),""11/04/2026 (17:57:22)"","""",""y.moghar"",""25580552"",""5600"",""2804"",""0"",""0"",""5600"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (189510 to 195110)"",""0->1000"",""2 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (17:53:12),""11/04/2026 (17:53:24)"","""",""y.moghar"",""25580432"",""56000"",""56021"",""0"",""0"",""56000"",""3301 test offer [REPORTING] [Tech offer] [Tech offer]"",""gmail"",""data_CMH11 (Seeds) (CMH_lList_Warmup_Centralise) (US) (248312 to 304312)"",""0->1000"",""4 s_cmh11_1341 s_cmh11_1343 s_cmh11_1372 s_cmh11_1388"""
"11/04/2026 (17:51:19),""11/04/2026 (17:51:26)"","""",""y.moghar"",""25580378"",""8100"",""8110"",""0"",""0"",""8100"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (181410 to 189510)"",""0->1000"",""3 s_cmh8_3583 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (17:45:19),""11/04/2026 (17:45:26)"","""",""y.moghar"",""25580228"",""8640"",""8646"",""0"",""0"",""8640"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (172770 to 181410)"",""0->1000"",""3 s_cmh8_3583 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (17:39:21),""11/04/2026 (17:40:24)"","""",""y.moghar"",""25580069"",""92984"",""92977"",""0"",""0"",""92985"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH9 (Seeds) (CMH_List_Warmup_Centralise) (US) (280000 to 372985)"",""0->1000"",""s_cmh9_5698"""
"11/04/2026 (17:39:21),""11/04/2026 (17:39:45)"","""",""y.moghar"",""25580068"",""70515"",""58719"",""0"",""0"",""70515"",""3301 test offer [REPORTING] [Tech offer] [Tech offer]"",""gmail"",""data_CMH15 (Seeds) (CMH_List_Warmup_Centralise) (US) (202545 to 273060)"",""0->1000"",""s_cmh15_654"""
"11/04/2026 (17:39:19),""11/04/2026 (17:39:22)"","""",""y.moghar"",""25580065"",""5500"",""5504"",""0"",""0"",""5500"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (167270 to 172770)"",""0->1000"",""2 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (17:33:19),""11/04/2026 (17:33:25)"","""",""y.moghar"",""25579674"",""6840"",""6852"",""0"",""0"",""6840"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (160430 to 167270)"",""0->1000"",""3 s_cmh8_3583 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (17:27:19),""11/04/2026 (17:27:22)"","""",""y.moghar"",""25579322"",""5400"",""2704"",""0"",""0"",""5400"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (155030 to 160430)"",""0->1000"",""2 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (17:21:19),""11/04/2026 (17:21:25)"","""",""y.moghar"",""25579134"",""7800"",""7811"",""0"",""0"",""7800"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (147230 to 155030)"",""0->1000"",""3 s_cmh8_3583 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (17:15:19),""11/04/2026 (17:15:24)"","""",""y.moghar"",""25578934"",""5720"",""5724"",""0"",""0"",""5720"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (141510 to 147230)"",""0->1000"",""2 s_cmh8_3583 s_cmh8_3617"""
"11/04/2026 (17:09:19),""11/04/2026 (17:09:22)"","""",""y.moghar"",""25578695"",""5400"",""5403"",""0"",""0"",""5400"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (136110 to 141510)"",""0->1000"",""2 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (17:07:21),""11/04/2026 (17:08:50)"","""",""y.moghar"",""25578562"",""67515"",""66829"",""0"",""0"",""67515"",""3301 test offer [REPORTING] [Tech offer] [Tech offer]"",""gmail"",""data_CMH15 (Seeds) (CMH_List_Warmup_Centralise) (US) (135030 to 202545)"",""0->1000"",""s_cmh15_654"""
"11/04/2026 (17:07:21),""11/04/2026 (17:08:34)"","""",""y.moghar"",""25578561"",""140000"",""139985"",""0"",""0"",""140000"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH9 (Seeds) (CMH_List_Warmup_Centralise) (US) (140000 to 280000)"",""0->1000"",""s_cmh9_5698"""
"11/04/2026 (17:03:20),""11/04/2026 (17:03:26)"","""",""y.moghar"",""25578368"",""6690"",""6702"",""0"",""0"",""6690"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (129420 to 136110)"",""0->1000"",""3 s_cmh8_3583 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (17:02:19),""11/04/2026 (17:05:46)"","""",""y.moghar"",""25578298"",""208250"",""208248"",""0"",""0"",""208250"",""5555555 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH6 (Seeds) (CMH_List_Warmup_Centralise) (US) (0 to 208250)"",""0->1000"",""s_cmh6_5940"""
"11/04/2026 (16:57:19),""11/04/2026 (16:57:26)"","""",""y.moghar"",""25578187"",""5200"",""2604"",""0"",""0"",""5200"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (124220 to 129420)"",""0->1000"",""2 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (16:51:19),""11/04/2026 (16:51:25)"","""",""y.moghar"",""25578061"",""7500"",""7511"",""0"",""0"",""7500"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (116720 to 124220)"",""0->1000"",""3 s_cmh8_3583 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (16:50:19),""11/04/2026 (16:50:30)"","""",""y.moghar"",""25578036"",""54600"",""54623"",""0"",""0"",""54600"",""3301 test offer [REPORTING] [Tech offer] [Tech offer]"",""gmail"",""data_CMH11 (Seeds) (CMH_lList_Warmup_Centralise) (US) (193712 to 248312)"",""0->1000"",""4 s_cmh11_1341 s_cmh11_1343 s_cmh11_1372 s_cmh11_1388"""
"11/04/2026 (16:45:20),""11/04/2026 (16:45:25)"","""",""y.moghar"",""25577901"",""5680"",""5684"",""0"",""0"",""5680"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (111040 to 116720)"",""0->1000"",""2 s_cmh8_3583 s_cmh8_3617"""
"11/04/2026 (16:39:19),""11/04/2026 (16:39:22)"","""",""y.moghar"",""25577767"",""5300"",""5304"",""0"",""0"",""5300"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (105740 to 111040)"",""0->1000"",""2 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (16:33:20),""11/04/2026 (16:33:25)"","""",""y.moghar"",""25577416"",""6540"",""6551"",""0"",""0"",""6540"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (99200 to 105740)"",""0->1000"",""3 s_cmh8_3583 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (16:33:19),""11/04/2026 (16:34:34)"","""",""y.moghar"",""25577412"",""140000"",""140008"",""0"",""0"",""140000"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH9 (Seeds) (CMH_List_Warmup_Centralise) (US) (0 to 140000)"",""0->1000"",""s_cmh9_5698"""
"11/04/2026 (16:33:18),""11/04/2026 (16:34:01)"","""",""y.moghar"",""25577408"",""67515"",""67518"",""0"",""0"",""67515"",""3301 test offer [REPORTING] [Tech offer] [Tech offer]"",""gmail"",""data_CMH15 (Seeds) (CMH_List_Warmup_Centralise) (US) (67515 to 135030)"",""0->1000"",""s_cmh15_654"""
"11/04/2026 (16:27:19),""11/04/2026 (16:27:22)"","""",""y.moghar"",""25577111"",""5000"",""2504"",""0"",""0"",""5000"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (94200 to 99200)"",""0->1000"",""2 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (16:19:20),""11/04/2026 (16:19:23)"","""",""y.moghar"",""25576844"",""5200"",""5204"",""0"",""0"",""5200"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (89000 to 94200)"",""0->1000"",""2 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (16:13:20),""11/04/2026 (16:13:27)"","""",""y.moghar"",""25576684"",""8460"",""7805"",""0"",""0"",""8460"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (80540 to 89000)"",""0->1000"",""3 s_cmh8_3583 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (16:07:20),""11/04/2026 (16:07:26)"","""",""y.moghar"",""25576358"",""7200"",""7212"",""0"",""0"",""7200"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (73340 to 80540)"",""0->1000"",""3 s_cmh8_3583 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (16:02:22),""11/04/2026 (16:02:46)"","""",""y.moghar"",""25576079"",""47984"",""47993"",""0"",""0"",""47985"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH9 (Seeds) (CMH_List_Warmup_Centralise) (US) (325000 to 372985)"",""0->1000"",""s_cmh9_5698"""
"11/04/2026 (15:54:20),""11/04/2026 (15:54:22)"","""",""y.moghar"",""25575924"",""5100"",""5104"",""0"",""0"",""5100"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (68240 to 73340)"",""0->1000"",""2 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (15:48:19),""11/04/2026 (15:48:25)"","""",""y.moghar"",""25575785"",""8400"",""8406"",""0"",""0"",""8400"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (59840 to 68240)"",""0->1000"",""3 s_cmh8_3583 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (15:42:20),""11/04/2026 (15:42:25)"","""",""y.moghar"",""25575598"",""6900"",""6912"",""0"",""0"",""6900"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (52940 to 59840)"",""0->1000"",""3 s_cmh8_3583 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (15:37:22),""11/04/2026 (15:38:43)"","""",""y.moghar"",""25575427"",""160000"",""159769"",""1"",""1"",""160000"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH9 (Seeds) (CMH_List_Warmup_Centralise) (US) (165000 to 325000)"",""0->1000"",""s_cmh9_5698"""
"11/04/2026 (15:27:13),""11/04/2026 (15:27:16)"","""",""y.moghar"",""25574866"",""5000"",""5004"",""0"",""0"",""5000"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (47940 to 52940)"",""0->1000"",""2 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (15:26:19),""11/04/2026 (15:26:21)"","""",""y.moghar"",""25574846"",""4800"",""2402"",""0"",""0"",""4800"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (182490 to 187290)"",""0->1000"",""2 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (15:23:19),""11/04/2026 (15:23:25)"","""",""y.moghar"",""25574792"",""8340"",""8343"",""0"",""0"",""8340"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (39600 to 47940)"",""0->1000"",""3 s_cmh8_3583 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (15:20:17),""11/04/2026 (15:20:56)"","""",""y.moghar"",""25574727"",""67515"",""67511"",""0"",""0"",""67515"",""3301 test offer [REPORTING] [Tech offer] [Tech offer]"",""gmail"",""data_CMH15 (Seeds) (CMH_List_Warmup_Centralise) (US) (0 to 67515)"",""0->1000"",""s_cmh15_654"""
"11/04/2026 (15:16:17),""11/04/2026 (15:16:21)"","""",""y.moghar"",""25574553"",""6390"",""6402"",""0"",""0"",""6390"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (176100 to 182490)"",""0->1000"",""3 s_cmh8_3583 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (15:15:17),""11/04/2026 (15:15:23)"","""",""y.moghar"",""25574507"",""6600"",""6612"",""0"",""0"",""6600"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (33000 to 39600)"",""0->1000"",""3 s_cmh8_3583 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (15:10:18),""11/04/2026 (15:12:14)"","""",""y.moghar"",""25574339"",""160000"",""160000"",""0"",""0"",""160000"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH9 (Seeds) (CMH_List_Warmup_Centralise) (US) (5000 to 165000)"",""0->1000"",""s_cmh9_5698"""
"11/04/2026 (04:02:49),""11/04/2026 (04:03:03)"","""",""y.moghar"",""25560282"",""53200"",""53221"",""0"",""0"",""53200"",""3301 test offer [REPORTING] [Tech offer] [Tech offer]"",""gmail"",""data_CMH11 (Seeds) (CMH_lList_Warmup_Centralise) (US) (198800 to 252000)"",""0->1000"",""4 s_cmh11_1341 s_cmh11_1343 s_cmh11_1372 s_cmh11_1388"""
