FK_ID,Date,ID,Sent,R.Sent,Bounce,Total,Data.Interval,Server,Status,Offset,Limit,Server_Tab,Ips
"25515822,""04/10 (00:15:12)"",""134449712"",""5000"",""5005"",""0"",""5000"",""(173800 to 178800)"",""s_cmh2_6145"",""completed"",""173800"",""5000"",""s_cmh2_6145"","",,51.68.222.162,,,"""
"25515727,""04/10 (00:11:10)"",""134449579"",""5200"",""5202"",""0"",""5200"",""(211210 to 216410)"",""s_cmh8_3656"",""completed"",""211210"",""5200"",""s_cmh8_3656"","",,5.135.75.179,,,"""
"25515622,""04/10 (00:07:49)"",""134449453"",""43500"",""30768"",""0"",""43500"",""(0 to 43500)"",""s_cmh15_654"",""completed"",""0"",""43500"",""s_cmh15_654"","",,194.54.185.171,,194.54.185.172,,194.54.185.173,,194.54.185.177,,194.54.185.178,,194.54.185.179,,194.54.185.180,,194.54.185.181,,194.54.185.182,,194.54.185.183,,194.54.185.184,,194.54.185.185,,194.54.185.187,,194.54.185.188,,194.54.185.189,,,"""
"25515621,""04/10 (00:07:48)"",""134449452"",""2500"",""2504"",""0"",""2500"",""(208710 to 211210)"",""s_cmh8_3656"",""completed"",""208710"",""2500"",""s_cmh8_3656"","",,5.135.75.179,,,"""
"25515558,""04/10 (00:05:50)"",""134449376"",""4200"",""4206"",""0"",""4200"",""(169600 to 173800)"",""s_cmh2_6145"",""completed"",""169600"",""4200"",""s_cmh2_6145"","",,51.68.222.162,,,"""
"25593491,""04/11 (23:10:32)"",""134559516"",""3800"",""0"",""0"",""3800"",""(3800 to 7600)"",""s_cmh8_3656"",""completed"",""3800"",""3800"",""s_cmh8_3656"","",,5.135.75.181,,,"""
"25593398,""04/11 (23:07:16)"",""134559366"",""208"",""0"",""0"",""3800"",""(0 to 3800)"",""s_cmh8_3656"",""interrupted"",""0"",""3800"",""s_cmh8_3656"","",,5.135.75.181,,,"""
"25593102,""04/11 (22:59:19)"",""134558972"",""3300"",""3301"",""0"",""3300"",""(177480 to 180780)"",""s_cmh8_3617"",""completed"",""177480"",""6600"",""s_cmh8_3617"","",,138.226.244.77,,,"""
"25593102,""04/11 (22:59:19)"",""134558973"",""3300"",""3301"",""0"",""3300"",""(180780 to 184080)"",""s_cmh8_3656"",""completed"",""177480"",""6600"",""s_cmh8_3656"","",,5.135.75.180,,,"""
"25592956,""04/11 (22:53:19)"",""134558786"",""3080"",""3081"",""0"",""3080"",""(171320 to 174400)"",""s_cmh8_3583"",""completed"",""168240"",""9240"",""s_cmh8_3583"","",,142.147.96.123,,,"""
"25592956,""04/11 (22:53:19)"",""134558787"",""3080"",""3081"",""0"",""3080"",""(168240 to 171320)"",""s_cmh8_3617"",""completed"",""168240"",""9240"",""s_cmh8_3617"","",,138.226.244.74,,,"""
"25592956,""04/11 (22:53:19)"",""134558788"",""3080"",""3081"",""0"",""3080"",""(174400 to 177480)"",""s_cmh8_3656"",""completed"",""168240"",""9240"",""s_cmh8_3656"","",,5.135.75.177,,,"""
"25592782,""04/11 (22:47:19)"",""134558555"",""3800"",""3168"",""0"",""3800"",""(156840 to 160640)"",""s_cmh8_3583"",""completed"",""156840"",""11400"",""s_cmh8_3583"","",,142.147.96.125,,,"""
"25592782,""04/11 (22:47:19)"",""134558556"",""3800"",""3802"",""0"",""3800"",""(160640 to 164440)"",""s_cmh8_3617"",""completed"",""156840"",""11400"",""s_cmh8_3617"","",,138.226.244.76,,,"""
"25592782,""04/11 (22:47:19)"",""134558557"",""3800"",""3259"",""0"",""3800"",""(164440 to 168240)"",""s_cmh8_3656"",""completed"",""156840"",""11400"",""s_cmh8_3656"","",,5.135.75.179,,,"""
"25592671,""04/11 (22:41:19)"",""134558395"",""3700"",""0"",""0"",""3700"",""(153140 to 156840)"",""s_cmh8_3656"",""completed"",""153140"",""3700"",""s_cmh8_3656"","",,5.135.75.181,,,"""
"25592649,""04/11 (22:40:22)"",""134558362"",""168000"",""167992"",""0"",""168000"",""(140000 to 308000)"",""s_cmh9_5698"",""completed"",""140000"",""168000"",""s_cmh9_5698"","",,144.31.117.11,,144.31.117.98,,144.31.117.123,,144.31.117.149,,144.31.138.131,,144.31.139.61,,144.31.139.217,,,"""
"25592519,""04/11 (22:35:19)"",""134558194"",""2780"",""1004"",""0"",""2780"",""(150360 to 153140)"",""s_cmh8_3617"",""completed"",""147580"",""5560"",""s_cmh8_3617"","",,138.226.244.75,,,"""
"25592519,""04/11 (22:35:19)"",""134558195"",""2780"",""2781"",""0"",""2780"",""(147580 to 150360)"",""s_cmh8_3656"",""completed"",""147580"",""5560"",""s_cmh8_3656"","",,5.135.75.178,,,"""
"25592120,""04/11 (22:29:19)"",""134557624"",""3250"",""3251"",""0"",""3250"",""(144330 to 147580)"",""s_cmh8_3617"",""completed"",""141080"",""6500"",""s_cmh8_3617"","",,138.226.244.77,,,"""
"25592120,""04/11 (22:29:19)"",""134557625"",""3250"",""3251"",""0"",""3250"",""(141080 to 144330)"",""s_cmh8_3656"",""completed"",""141080"",""6500"",""s_cmh8_3656"","",,5.135.75.180,,,"""
"25591996,""04/11 (22:21:20)"",""134557446"",""3080"",""3082"",""0"",""3080"",""(131840 to 134920)"",""s_cmh8_3583"",""completed"",""131840"",""9240"",""s_cmh8_3583"","",,142.147.96.123,,,"""
"25591996,""04/11 (22:21:20)"",""134557447"",""3080"",""3082"",""0"",""3080"",""(138000 to 141080)"",""s_cmh8_3617"",""completed"",""131840"",""9240"",""s_cmh8_3617"","",,138.226.244.74,,,"""
"25591996,""04/11 (22:21:20)"",""134557448"",""3080"",""3081"",""0"",""3080"",""(134920 to 138000)"",""s_cmh8_3656"",""completed"",""131840"",""9240"",""s_cmh8_3656"","",,5.135.75.177,,,"""
"25591821,""04/11 (22:15:19)"",""134557209"",""3700"",""3703"",""0"",""3700"",""(128140 to 131840)"",""s_cmh8_3583"",""completed"",""120740"",""11100"",""s_cmh8_3583"","",,142.147.96.125,,,"""
"25591821,""04/11 (22:15:19)"",""134557210"",""3700"",""3704"",""0"",""3700"",""(124440 to 128140)"",""s_cmh8_3617"",""completed"",""120740"",""11100"",""s_cmh8_3617"","",,138.226.244.76,,,"""
"25591821,""04/11 (22:15:19)"",""134557211"",""3700"",""3703"",""0"",""3700"",""(120740 to 124440)"",""s_cmh8_3656"",""completed"",""120740"",""11100"",""s_cmh8_3656"","",,5.135.75.179,,,"""
"25591261,""04/11 (21:58:12)"",""134556388"",""140000"",""140007"",""0"",""140000"",""(0 to 140000)"",""s_cmh9_5698"",""completed"",""0"",""140000"",""s_cmh9_5698"","",,144.31.117.11,,144.31.117.98,,144.31.117.123,,144.31.117.149,,144.31.138.131,,144.31.139.61,,144.31.139.217,,,"""
"25590186,""04/11 (21:27:21)"",""134554939"",""82515"",""81150"",""0"",""82515"",""(82515 to 165030)"",""s_cmh15_654"",""completed"",""82515"",""82515"",""s_cmh15_654"","",,194.54.185.171,,194.54.185.172,,194.54.185.173,,194.54.185.177,,194.54.185.178,,194.54.185.179,,194.54.185.180,,194.54.185.181,,194.54.185.182,,194.54.185.183,,194.54.185.184,,194.54.185.185,,194.54.185.187,,194.54.185.188,,194.54.185.189,,,"""
"25590185,""04/11 (21:27:20)"",""134554938"",""92982"",""92984"",""0"",""92985"",""(280000 to 372985)"",""s_cmh9_5698"",""completed"",""280000"",""140000"",""s_cmh9_5698"","",,144.31.117.11,,144.31.117.98,,144.31.117.123,,144.31.117.149,,144.31.138.131,,144.31.139.61,,144.31.139.217,,,"""
"25590059,""04/11 (21:21:19)"",""134554756"",""3600"",""3604"",""0"",""3600"",""(117140 to 120740)"",""s_cmh8_3583"",""completed"",""109940"",""10800"",""s_cmh8_3583"","",,142.147.96.125,,,"""
"25590059,""04/11 (21:21:19)"",""134554757"",""3600"",""3604"",""0"",""3600"",""(113540 to 117140)"",""s_cmh8_3617"",""completed"",""109940"",""10800"",""s_cmh8_3617"","",,138.226.244.76,,,"""
"25590059,""04/11 (21:21:19)"",""134554758"",""3600"",""3604"",""0"",""3600"",""(109940 to 113540)"",""s_cmh8_3656"",""completed"",""109940"",""10800"",""s_cmh8_3656"","",,5.135.75.179,,,"""
"25589883,""04/11 (21:15:19)"",""134554500"",""3060"",""3062"",""0"",""3060"",""(103820 to 106880)"",""s_cmh8_3583"",""completed"",""103820"",""6120"",""s_cmh8_3583"","",,142.147.96.123,,,"""
"25589883,""04/11 (21:15:19)"",""134554501"",""3060"",""3062"",""0"",""3060"",""(106880 to 109940)"",""s_cmh8_3617"",""completed"",""103820"",""6120"",""s_cmh8_3617"","",,138.226.244.74,,,"""
"25589688,""04/11 (21:09:19)"",""134554216"",""3200"",""3202"",""0"",""3200"",""(100620 to 103820)"",""s_cmh8_3617"",""completed"",""97420"",""6400"",""s_cmh8_3617"","",,138.226.244.77,,,"""
"25589688,""04/11 (21:09:19)"",""134554217"",""3200"",""3202"",""0"",""3200"",""(97420 to 100620)"",""s_cmh8_3656"",""completed"",""97420"",""6400"",""s_cmh8_3656"","",,5.135.75.180,,,"""
"25589358,""04/11 (21:03:19)"",""134553723"",""2730"",""2734"",""0"",""2730"",""(94690 to 97420)"",""s_cmh8_3617"",""completed"",""91960"",""5460"",""s_cmh8_3617"","",,138.226.244.75,,,"""
"25589358,""04/11 (21:03:19)"",""134553724"",""2730"",""2734"",""0"",""2730"",""(91960 to 94690)"",""s_cmh8_3656"",""completed"",""91960"",""5460"",""s_cmh8_3656"","",,5.135.75.178,,,"""
"25589129,""04/11 (20:57:19)"",""134553424"",""3600"",""3604"",""0"",""3600"",""(88360 to 91960)"",""s_cmh8_3617"",""completed"",""84760"",""7200"",""s_cmh8_3617"","",,138.226.244.75,,,"""
"25589129,""04/11 (20:57:19)"",""134553425"",""3600"",""0"",""0"",""3600"",""(84760 to 88360)"",""s_cmh8_3656"",""completed"",""84760"",""7200"",""s_cmh8_3656"","",,5.135.75.181,,,"""
"25589088,""04/11 (20:55:21)"",""134553365"",""82515"",""82511"",""0"",""82515"",""(0 to 82515)"",""s_cmh15_654"",""completed"",""0"",""82515"",""s_cmh15_654"","",,194.54.185.171,,194.54.185.172,,194.54.185.173,,194.54.185.177,,194.54.185.178,,194.54.185.179,,194.54.185.180,,194.54.185.181,,194.54.185.182,,194.54.185.183,,194.54.185.184,,194.54.185.185,,194.54.185.187,,194.54.185.188,,194.54.185.189,,,"""
"25589087,""04/11 (20:55:20)"",""134553364"",""140000"",""139999"",""0"",""140000"",""(140000 to 280000)"",""s_cmh9_5698"",""completed"",""140000"",""140000"",""s_cmh9_5698"","",,144.31.117.11,,144.31.117.98,,144.31.117.123,,144.31.117.149,,144.31.138.131,,144.31.139.61,,144.31.139.217,,,"""
"25589010,""04/11 (20:51:19)"",""134553259"",""3500"",""3504"",""0"",""3500"",""(77760 to 81260)"",""s_cmh8_3583"",""completed"",""77760"",""7000"",""s_cmh8_3583"","",,142.147.96.125,,,"""
"25589010,""04/11 (20:51:19)"",""134553260"",""3500"",""3503"",""0"",""3500"",""(81260 to 84760)"",""s_cmh8_3617"",""completed"",""77760"",""7000"",""s_cmh8_3617"","",,138.226.244.76,,,"""
"25588785,""04/11 (20:45:19)"",""134552945"",""3040"",""3042"",""0"",""3040"",""(74720 to 77760)"",""s_cmh8_3583"",""completed"",""71680"",""6080"",""s_cmh8_3583"","",,142.147.96.123,,,"""
"25588785,""04/11 (20:45:19)"",""134552946"",""3040"",""3042"",""0"",""3040"",""(71680 to 74720)"",""s_cmh8_3617"",""completed"",""71680"",""6080"",""s_cmh8_3617"","",,138.226.244.74,,,"""
"25588662,""04/11 (20:39:19)"",""134552800"",""3150"",""3152"",""0"",""3150"",""(65380 to 68530)"",""s_cmh8_3617"",""completed"",""65380"",""6300"",""s_cmh8_3617"","",,138.226.244.77,,,"""
"25588662,""04/11 (20:39:19)"",""134552801"",""3150"",""3152"",""0"",""3150"",""(68530 to 71680)"",""s_cmh8_3656"",""completed"",""65380"",""6300"",""s_cmh8_3656"","",,5.135.75.180,,,"""
"25588294,""04/11 (20:33:20)"",""134552302"",""2680"",""2684"",""0"",""2680"",""(62700 to 65380)"",""s_cmh8_3617"",""completed"",""60020"",""5360"",""s_cmh8_3617"","",,138.226.244.75,,,"""
"25588294,""04/11 (20:33:20)"",""134552303"",""2680"",""2684"",""0"",""2680"",""(60020 to 62700)"",""s_cmh8_3656"",""completed"",""60020"",""5360"",""s_cmh8_3656"","",,5.135.75.178,,,"""
"25588016,""04/11 (20:25:14)"",""134551905"",""3500"",""3504"",""0"",""3500"",""(56520 to 60020)"",""s_cmh8_3617"",""completed"",""53020"",""7000"",""s_cmh8_3617"","",,138.226.244.75,,,"""
"25588016,""04/11 (20:25:14)"",""134551906"",""3500"",""0"",""0"",""3500"",""(53020 to 56520)"",""s_cmh8_3656"",""completed"",""53020"",""7000"",""s_cmh8_3656"","",,5.135.75.181,,,"""
"25587950,""04/11 (20:21:19)"",""134551820"",""140000"",""140008"",""0"",""140000"",""(0 to 140000)"",""s_cmh9_5698"",""completed"",""0"",""140000"",""s_cmh9_5698"","",,144.31.117.11,,144.31.117.98,,144.31.117.123,,144.31.117.149,,144.31.138.131,,144.31.139.61,,144.31.139.217,,,"""
"25587949,""04/11 (20:21:19)"",""134551819"",""66924"",""66927"",""0"",""66925"",""(306060 to 372985)"",""s_cmh15_654"",""completed"",""306060"",""79515"",""s_cmh15_654"","",,194.54.185.171,,194.54.185.172,,194.54.185.173,,194.54.185.177,,194.54.185.178,,194.54.185.179,,194.54.185.180,,194.54.185.181,,194.54.185.182,,194.54.185.183,,194.54.185.184,,194.54.185.185,,194.54.185.187,,194.54.185.188,,194.54.185.189,,,"""
"25587888,""04/11 (20:19:16)"",""134551740"",""3400"",""3404"",""0"",""3400"",""(49620 to 53020)"",""s_cmh8_3583"",""completed"",""46220"",""6800"",""s_cmh8_3583"","",,142.147.96.125,,,"""
"25587888,""04/11 (20:19:16)"",""134551741"",""3400"",""3403"",""0"",""3400"",""(46220 to 49620)"",""s_cmh8_3617"",""completed"",""46220"",""6800"",""s_cmh8_3617"","",,138.226.244.76,,,"""
"25587735,""04/11 (20:13:12)"",""134551532"",""3020"",""3021"",""0"",""3020"",""(43200 to 46220)"",""s_cmh8_3583"",""completed"",""37160"",""9060"",""s_cmh8_3583"","",,142.147.96.123,,,"""
"25587735,""04/11 (20:13:12)"",""134551533"",""3020"",""3021"",""0"",""3020"",""(40180 to 43200)"",""s_cmh8_3617"",""completed"",""37160"",""9060"",""s_cmh8_3617"","",,138.226.244.74,,,"""
"25587735,""04/11 (20:13:12)"",""134551534"",""3020"",""2806"",""0"",""3020"",""(37160 to 40180)"",""s_cmh8_3656"",""completed"",""37160"",""9060"",""s_cmh8_3656"","",,5.135.75.177,,,"""
"25587613,""04/11 (20:09:19)"",""134551349"",""3100"",""3102"",""0"",""3100"",""(30960 to 34060)"",""s_cmh8_3617"",""completed"",""30960"",""6200"",""s_cmh8_3617"","",,138.226.244.77,,,"""
"25587613,""04/11 (20:09:19)"",""134551350"",""3100"",""3102"",""0"",""3100"",""(34060 to 37160)"",""s_cmh8_3656"",""completed"",""30960"",""6200"",""s_cmh8_3656"","",,5.135.75.180,,,"""
"25587333,""04/11 (20:03:19)"",""134550932"",""2630"",""2634"",""0"",""2630"",""(28330 to 30960)"",""s_cmh8_3617"",""completed"",""25700"",""5260"",""s_cmh8_3617"","",,138.226.244.75,,,"""
"25587333,""04/11 (20:03:19)"",""134550933"",""2630"",""2634"",""0"",""2630"",""(25700 to 28330)"",""s_cmh8_3656"",""completed"",""25700"",""5260"",""s_cmh8_3656"","",,5.135.75.178,,,"""
"25587111,""04/11 (19:57:19)"",""134550611"",""3400"",""3404"",""0"",""3400"",""(22300 to 25700)"",""s_cmh8_3617"",""completed"",""18900"",""6800"",""s_cmh8_3617"","",,138.226.244.75,,,"""
"25587111,""04/11 (19:57:19)"",""134550612"",""3400"",""0"",""0"",""3400"",""(18900 to 22300)"",""s_cmh8_3656"",""completed"",""18900"",""6800"",""s_cmh8_3656"","",,5.135.75.181,,,"""
"25587015,""04/11 (19:51:22)"",""134550481"",""92984"",""92988"",""0"",""92985"",""(280000 to 372985)"",""s_cmh9_5698"",""completed"",""280000"",""140000"",""s_cmh9_5698"","",,144.31.117.11,,144.31.117.98,,144.31.117.123,,144.31.117.149,,144.31.138.131,,144.31.139.61,,144.31.139.217,,,"""
"25587014,""04/11 (19:51:21)"",""134550480"",""79515"",""79515"",""0"",""79515"",""(226545 to 306060)"",""s_cmh15_654"",""completed"",""226545"",""79515"",""s_cmh15_654"","",,194.54.185.171,,194.54.185.172,,194.54.185.173,,194.54.185.177,,194.54.185.178,,194.54.185.179,,194.54.185.180,,194.54.185.181,,194.54.185.182,,194.54.185.183,,194.54.185.184,,194.54.185.185,,194.54.185.187,,194.54.185.188,,194.54.185.189,,,"""
"25587013,""04/11 (19:51:19)"",""134550477"",""3300"",""3304"",""0"",""3300"",""(15600 to 18900)"",""s_cmh8_3583"",""completed"",""9000"",""9900"",""s_cmh8_3583"","",,142.147.96.125,,,"""
"25587013,""04/11 (19:51:19)"",""134550478"",""3300"",""3304"",""0"",""3300"",""(9000 to 12300)"",""s_cmh8_3617"",""completed"",""9000"",""9900"",""s_cmh8_3617"","",,138.226.244.76,,,"""
"25587013,""04/11 (19:51:19)"",""134550479"",""3300"",""3296"",""0"",""3300"",""(12300 to 15600)"",""s_cmh8_3656"",""completed"",""9000"",""9900"",""s_cmh8_3656"","",,5.135.75.179,,,"""
"25586987,""04/11 (19:50:22)"",""134550439"",""9400"",""9403"",""0"",""9400"",""(249200 to 258600)"",""s_cmh11_1341"",""completed"",""249200"",""65800"",""s_cmh11_1341"","",,192.227.72.165,,192.227.72.168,,,"""
"25586987,""04/11 (19:50:22)"",""134550440"",""18800"",""18805"",""0"",""18800"",""(277400 to 296200)"",""s_cmh11_1343"",""completed"",""249200"",""65800"",""s_cmh11_1343"","",,51.254.12.38,,51.254.12.39,,51.254.12.40,,51.254.12.41,,,"""
"25586987,""04/11 (19:50:22)"",""134550441"",""18800"",""18807"",""0"",""18800"",""(296200 to 315000)"",""s_cmh11_1372"",""completed"",""249200"",""65800"",""s_cmh11_1372"","",,135.125.140.36,,135.125.140.51,,135.125.140.52,,217.182.198.9,,,"""
"25586987,""04/11 (19:50:22)"",""134550442"",""18800"",""18807"",""0"",""18800"",""(258600 to 277400)"",""s_cmh11_1388"",""completed"",""249200"",""65800"",""s_cmh11_1388"","",,69.162.64.210,,69.162.64.212,,69.162.64.213,,69.162.64.214,,,"""
"25586841,""04/11 (19:45:19)"",""134550230"",""3000"",""3002"",""0"",""3000"",""(0 to 3000)"",""s_cmh8_3583"",""completed"",""0"",""9000"",""s_cmh8_3583"","",,142.147.96.123,,,"""
"25586841,""04/11 (19:45:19)"",""134550231"",""3000"",""3002"",""0"",""3000"",""(3000 to 6000)"",""s_cmh8_3617"",""completed"",""0"",""9000"",""s_cmh8_3617"","",,138.226.244.74,,,"""
"25586841,""04/11 (19:45:19)"",""134550232"",""3000"",""3002"",""0"",""3000"",""(6000 to 9000)"",""s_cmh8_3656"",""completed"",""0"",""9000"",""s_cmh8_3656"","",,5.135.75.177,,,"""
"25586673,""04/11 (19:39:19)"",""134550023"",""1562"",""1562"",""0"",""1563"",""(371422 to 372985)"",""s_cmh8_3617"",""completed"",""369860"",""6100"",""s_cmh8_3617"","",,138.226.244.77,,,"""
"25586673,""04/11 (19:39:19)"",""134550024"",""1562"",""1562"",""0"",""1562"",""(369860 to 371422)"",""s_cmh8_3656"",""completed"",""369860"",""6100"",""s_cmh8_3656"","",,5.135.75.180,,,"""
"25586350,""04/11 (19:33:19)"",""134549564"",""2580"",""2584"",""0"",""2580"",""(364700 to 367280)"",""s_cmh8_3617"",""completed"",""364700"",""5160"",""s_cmh8_3617"","",,138.226.244.75,,,"""
"25586350,""04/11 (19:33:19)"",""134549565"",""2580"",""2582"",""0"",""2580"",""(367280 to 369860)"",""s_cmh8_3656"",""completed"",""364700"",""5160"",""s_cmh8_3656"","",,5.135.75.178,,,"""
"25586075,""04/11 (19:27:19)"",""134549156"",""3300"",""3304"",""0"",""3300"",""(358100 to 361400)"",""s_cmh8_3617"",""completed"",""358100"",""6600"",""s_cmh8_3617"","",,138.226.244.75,,,"""
"25586075,""04/11 (19:27:19)"",""134549157"",""3300"",""0"",""0"",""3300"",""(361400 to 364700)"",""s_cmh8_3656"",""completed"",""358100"",""6600"",""s_cmh8_3656"","",,5.135.75.181,,,"""
"25586031,""04/11 (19:25:20)"",""134549079"",""9200"",""9204"",""0"",""9200"",""(221600 to 230800)"",""s_cmh11_1341"",""completed"",""184800"",""64400"",""s_cmh11_1341"","",,192.227.72.165,,192.227.72.168,,,"""
"25586031,""04/11 (19:25:20)"",""134549080"",""18400"",""18407"",""0"",""18400"",""(230800 to 249200)"",""s_cmh11_1343"",""completed"",""184800"",""64400"",""s_cmh11_1343"","",,51.254.12.38,,51.254.12.39,,51.254.12.40,,51.254.12.41,,,"""
"25586031,""04/11 (19:25:20)"",""134549081"",""18400"",""18403"",""0"",""18400"",""(203200 to 221600)"",""s_cmh11_1372"",""completed"",""184800"",""64400"",""s_cmh11_1372"","",,135.125.140.36,,135.125.140.51,,135.125.140.52,,217.182.198.9,,,"""
"25586031,""04/11 (19:25:20)"",""134549082"",""18400"",""18406"",""0"",""18400"",""(184800 to 203200)"",""s_cmh11_1388"",""completed"",""184800"",""64400"",""s_cmh11_1388"","",,69.162.64.210,,69.162.64.212,,69.162.64.213,,69.162.64.214,,,"""
"25585929,""04/11 (19:21:19)"",""134548950"",""3200"",""3204"",""0"",""3200"",""(351700 to 354900)"",""s_cmh8_3583"",""completed"",""348500"",""9600"",""s_cmh8_3583"","",,142.147.96.125,,,"""
"25585929,""04/11 (19:21:19)"",""134548951"",""3200"",""3204"",""0"",""3200"",""(348500 to 351700)"",""s_cmh8_3617"",""completed"",""348500"",""9600"",""s_cmh8_3617"","",,138.226.244.76,,,"""
"25585929,""04/11 (19:21:19)"",""134548952"",""3200"",""3204"",""0"",""3200"",""(354900 to 358100)"",""s_cmh8_3656"",""completed"",""348500"",""9600"",""s_cmh8_3656"","",,5.135.75.179,,,"""
"25585856,""04/11 (19:19:21)"",""134548861"",""140000"",""139992"",""0"",""140000"",""(140000 to 280000)"",""s_cmh9_5698"",""completed"",""140000"",""140000"",""s_cmh9_5698"","",,144.31.117.11,,144.31.117.98,,144.31.117.123,,144.31.117.149,,144.31.138.131,,144.31.139.61,,144.31.139.217,,,"""
"25585854,""04/11 (19:19:20)"",""134548859"",""76515"",""75807"",""0"",""76515"",""(150030 to 226545)"",""s_cmh15_654"",""completed"",""150030"",""76515"",""s_cmh15_654"","",,194.54.185.171,,194.54.185.172,,194.54.185.173,,194.54.185.177,,194.54.185.178,,194.54.185.179,,194.54.185.180,,194.54.185.181,,194.54.185.182,,194.54.185.183,,194.54.185.184,,194.54.185.185,,194.54.185.187,,194.54.185.188,,194.54.185.189,,,"""
"25585736,""04/11 (19:15:19)"",""134548700"",""2980"",""2982"",""0"",""2980"",""(345520 to 348500)"",""s_cmh8_3583"",""completed"",""342540"",""5960"",""s_cmh8_3583"","",,142.147.96.123,,,"""
"25585736,""04/11 (19:15:19)"",""134548701"",""2980"",""2982"",""0"",""2980"",""(342540 to 345520)"",""s_cmh8_3617"",""completed"",""342540"",""5960"",""s_cmh8_3617"","",,138.226.244.74,,,"""
"25585563,""04/11 (19:09:20)"",""134548462"",""3000"",""3002"",""0"",""3000"",""(336540 to 339540)"",""s_cmh8_3617"",""completed"",""336540"",""6000"",""s_cmh8_3617"","",,138.226.244.77,,,"""
"25585563,""04/11 (19:09:20)"",""134548463"",""3000"",""3002"",""0"",""3000"",""(339540 to 342540)"",""s_cmh8_3656"",""completed"",""336540"",""6000"",""s_cmh8_3656"","",,5.135.75.180,,,"""
"25585332,""04/11 (19:03:19)"",""134548172"",""2530"",""2534"",""0"",""2530"",""(334010 to 336540)"",""s_cmh8_3617"",""completed"",""334010"",""2530"",""s_cmh8_3617"","",,138.226.244.75,,,"""
"25585219,""04/11 (19:00:24)"",""134548018"",""9000"",""9004"",""0"",""9000"",""(121800 to 130800)"",""s_cmh11_1341"",""completed"",""121800"",""63000"",""s_cmh11_1341"","",,192.227.72.165,,192.227.72.168,,,"""
"25585219,""04/11 (19:00:24)"",""134548019"",""18000"",""18006"",""0"",""18000"",""(130800 to 148800)"",""s_cmh11_1343"",""completed"",""121800"",""63000"",""s_cmh11_1343"","",,51.254.12.38,,51.254.12.39,,51.254.12.40,,51.254.12.41,,,"""
"25585219,""04/11 (19:00:24)"",""134548020"",""18000"",""18006"",""0"",""18000"",""(166800 to 184800)"",""s_cmh11_1372"",""completed"",""121800"",""63000"",""s_cmh11_1372"","",,135.125.140.36,,135.125.140.51,,135.125.140.52,,217.182.198.9,,,"""
"25585219,""04/11 (19:00:24)"",""134548021"",""18000"",""18007"",""0"",""18000"",""(148800 to 166800)"",""s_cmh11_1388"",""completed"",""121800"",""63000"",""s_cmh11_1388"","",,69.162.64.210,,69.162.64.212,,69.162.64.213,,69.162.64.214,,,"""
"25585104,""04/11 (18:57:22)"",""134547843"",""3200"",""3204"",""0"",""3200"",""(330810 to 334010)"",""s_cmh8_3617"",""completed"",""327610"",""6400"",""s_cmh8_3617"","",,138.226.244.75,,,"""
"25585104,""04/11 (18:57:22)"",""134547844"",""3200"",""0"",""0"",""3200"",""(327610 to 330810)"",""s_cmh8_3656"",""completed"",""327610"",""6400"",""s_cmh8_3656"","",,5.135.75.181,,,"""
"25584967,""04/11 (18:51:19)"",""134547663"",""3100"",""3104"",""0"",""3100"",""(324510 to 327610)"",""s_cmh8_3583"",""completed"",""318310"",""9300"",""s_cmh8_3583"","",,142.147.96.125,,,"""
"25584967,""04/11 (18:51:19)"",""134547664"",""3100"",""3104"",""0"",""3100"",""(318310 to 321410)"",""s_cmh8_3617"",""completed"",""318310"",""9300"",""s_cmh8_3617"","",,138.226.244.76,,,"""
"25584967,""04/11 (18:51:19)"",""134547665"",""3100"",""3103"",""0"",""3100"",""(321410 to 324510)"",""s_cmh8_3656"",""completed"",""318310"",""9300"",""s_cmh8_3656"","",,5.135.75.179,,,"""
"25584832,""04/11 (18:47:21)"",""134547429"",""140000"",""140007"",""0"",""140000"",""(0 to 140000)"",""s_cmh9_5698"",""completed"",""0"",""140000"",""s_cmh9_5698"","",,144.31.117.11,,144.31.117.98,,144.31.117.123,,144.31.117.149,,144.31.138.131,,144.31.139.61,,144.31.139.217,,,"""
"25584831,""04/11 (18:47:21)"",""134547428"",""76515"",""75878"",""0"",""76515"",""(73515 to 150030)"",""s_cmh15_654"",""completed"",""73515"",""76515"",""s_cmh15_654"","",,194.54.185.171,,194.54.185.172,,194.54.185.173,,194.54.185.177,,194.54.185.178,,194.54.185.179,,194.54.185.180,,194.54.185.181,,194.54.185.182,,194.54.185.183,,194.54.185.184,,194.54.185.185,,194.54.185.187,,194.54.185.188,,194.54.185.189,,,"""
"25584776,""04/11 (18:45:19)"",""134547326"",""2960"",""2962"",""0"",""2960"",""(315350 to 318310)"",""s_cmh8_3583"",""completed"",""312390"",""5920"",""s_cmh8_3583"","",,142.147.96.123,,,"""
"25584776,""04/11 (18:45:19)"",""134547327"",""2960"",""2962"",""0"",""2960"",""(312390 to 315350)"",""s_cmh8_3617"",""completed"",""312390"",""5920"",""s_cmh8_3617"","",,138.226.244.74,,,"""
"25584628,""04/11 (18:39:19)"",""134547052"",""2950"",""2952"",""0"",""2950"",""(309440 to 312390)"",""s_cmh8_3617"",""completed"",""306490"",""5900"",""s_cmh8_3617"","",,138.226.244.77,,,"""
