FK_ID,Date,ID,Sent,R.Sent,Bounce,Total,Data.Interval,Server,Status,Offset,Limit,Server_Tab,Ips
"25794428","04/16 (16:52:18)","134846057","112000","112004","0","112000","(0 to 112000)","s_cmh11_1343","completed","0","280000","s_cmh11_1343",",,51.254.12.38,,51.254.12.39,,51.254.12.40,,51.254.12.41,,,"
"25794428","04/16 (16:52:18)","134846058","112000","111994","0","112000","(112000 to 224000)","s_cmh11_1372","completed","0","280000","s_cmh11_1372",",,135.125.140.36,,135.125.140.51,,135.125.140.52,,217.182.198.9,,,"
"25794425","04/16 (16:52:16)","134846052","20500","8262","0","20500","(0 to 20500)","s_cmh2_6101","completed","0","20500","s_cmh2_6101",",,107.6.171.226,,107.6.171.229,,,"
"25793730","04/16 (16:34:18)","134845111","16000","16006","0","16000","(318400 to 334400)","s_cmh8_3583","completed","302400","32000","s_cmh8_3583",",,142.147.96.123,,142.147.96.124,,142.147.96.125,,142.147.96.126,,,"
"25793730","04/16 (16:34:18)","134845112","16000","16005","0","16000","(302400 to 318400)","s_cmh8_3617","completed","302400","32000","s_cmh8_3617",",,138.226.244.74,,138.226.244.75,,138.226.244.76,,138.226.244.77,,,"
"25792636","04/16 (16:12:18)","134843637","21630","21631","0","21630","(260000 to 281630)","s_cmh11_1341","completed","260000","270000","s_cmh11_1341",",,192.227.72.165,,192.227.72.168,,,"
"25792636","04/16 (16:12:18)","134843638","42717","42719","0","43263","(324890 to 368153)","s_cmh11_1343","completed","260000","270000","s_cmh11_1343",",,51.254.12.38,,51.254.12.39,,51.254.12.40,,51.254.12.41,,,"
"25792636","04/16 (16:12:18)","134843639","43260","43259","0","43260","(281630 to 324890)","s_cmh11_1372","completed","260000","270000","s_cmh11_1372",",,135.125.140.36,,135.125.140.51,,135.125.140.52,,217.182.198.9,,,"
"25791633","04/16 (15:55:19)","134842214","3707","3716","0","3707","(363900 to 367607)","s_cmh6_6009","completed","363900","22500","s_cmh6_6009",",,173.236.32.74,,173.236.32.76,,173.236.32.77,,,"
"25791615","04/16 (15:54:58)","134842191","6000","544","0","6000","(144000 to 150000)","s_cmh2_6127","completed","144000","6000","s_cmh2_6127",",,51.161.79.217,,158.69.54.111,,,"
"25791393","04/16 (15:48:41)","134841864","45607","45613","0","50878","(322000 to 372878)","s_cmh9_5687","completed","322000","238000","s_cmh9_5687",",,91.223.3.150,,91.223.3.186,,91.223.3.187,,91.223.3.189,,91.223.3.194,,91.223.3.195,,91.223.3.196,,91.223.3.197,,91.223.3.198,,91.223.3.199,,91.223.3.200,,91.223.3.204,,91.223.3.208,,91.223.3.209,,,"
"25791322","04/16 (15:46:52)","134841758","18000","16905","0","18000","(126000 to 144000)","s_cmh2_6127","completed","126000","18000","s_cmh2_6127",",,51.161.79.217,,158.69.54.111,,,"
"25790945","04/16 (15:36:21)","134841154","15000","11009","0","15000","(111000 to 126000)","s_cmh2_6145","completed","111000","15000","s_cmh2_6145",",,51.68.222.162,,51.75.164.228,,,"
"25790659","04/16 (15:32:18)","134840756","52000","51869","0","52000","(104000 to 156000)","s_cmh11_1341","completed","0","260000","s_cmh11_1341",",,192.227.72.165,,192.227.72.168,,,"
"25790659","04/16 (15:32:18)","134840757","104000","103994","0","104000","(156000 to 260000)","s_cmh11_1343","completed","0","260000","s_cmh11_1343",",,51.254.12.38,,51.254.12.39,,51.254.12.40,,51.254.12.41,,,"
"25790659","04/16 (15:32:18)","134840758","104000","104004","0","104000","(0 to 104000)","s_cmh11_1372","completed","0","260000","s_cmh11_1372",",,135.125.140.36,,135.125.140.51,,135.125.140.52,,217.182.198.9,,,"
"25790606","04/16 (15:31:18)","134840679","6000","20","0","6000","(105000 to 111000)","s_cmh2_6121","completed","105000","6000","s_cmh2_6121",",,23.82.139.242,,,"
"25790467","04/16 (15:27:37)","134840513","22500","22508","0","22500","(341400 to 363900)","s_cmh6_6009","completed","341400","22500","s_cmh6_6009",",,173.236.32.74,,173.236.32.76,,173.236.32.77,,,"
"25790367","04/16 (15:23:58)","134840368","18000","18009","0","18000","(87000 to 105000)","s_cmh2_6127","completed","87000","18000","s_cmh2_6127",",,51.161.79.217,,158.69.54.111,,,"
"25789972","04/16 (15:12:40)","134839763","15000","7012","0","15000","(72000 to 87000)","s_cmh2_6145","completed","72000","15000","s_cmh2_6145",",,51.68.222.162,,51.75.164.228,,,"
"25789721","04/16 (15:07:13)","134839405","12000","27","0","12000","(60000 to 72000)","s_cmh2_6121","completed","60000","12000","s_cmh2_6121",",,23.19.114.9,,23.82.139.242,,,"
"25789142","04/16 (14:54:49)","134838582","18000","18009","0","18000","(42000 to 60000)","s_cmh2_6127","completed","42000","18000","s_cmh2_6127",",,51.161.79.217,,158.69.54.111,,,"
"25789061","04/16 (14:52:18)","134838476","25630","25630","0","25630","(291260 to 316890)","s_cmh11_1341","completed","240000","250000","s_cmh11_1341",",,192.227.72.165,,192.227.72.168,,,"
"25789061","04/16 (14:52:18)","134838477","50717","50719","0","51263","(316890 to 368153)","s_cmh11_1343","completed","240000","250000","s_cmh11_1343",",,51.254.12.38,,51.254.12.39,,51.254.12.40,,51.254.12.41,,,"
"25789061","04/16 (14:52:18)","134838478","51260","51260","0","51260","(240000 to 291260)","s_cmh11_1372","completed","240000","250000","s_cmh11_1372",",,135.125.140.36,,135.125.140.51,,135.125.140.52,,217.182.198.9,,,"
"25789045","04/16 (14:51:25)","134838450","84000","84004","0","84000","(238000 to 322000)","s_cmh9_5702","completed","238000","84000","s_cmh9_5702",",,89.116.64.219,,89.116.64.220,,89.116.64.240,,89.117.12.8,,89.117.12.9,,89.117.12.14,,89.117.12.18,,89.117.12.21,,89.117.12.26,,89.117.12.28,,89.117.12.45,,89.117.12.48,,,"
"25789031","04/16 (14:50:58)","134838436","15000","15007","0","15000","(27000 to 42000)","s_cmh2_6145","completed","27000","15000","s_cmh2_6145",",,51.68.222.162,,51.75.164.228,,,"
"25788836","04/16 (14:45:00)","134838163","238000","237998","0","238000","(0 to 238000)","s_cmh9_5687","completed","0","238000","s_cmh9_5687",",,91.223.3.150,,91.223.3.186,,91.223.3.187,,91.223.3.189,,91.223.3.194,,91.223.3.195,,91.223.3.196,,91.223.3.197,,91.223.3.198,,91.223.3.199,,91.223.3.200,,91.223.3.204,,91.223.3.208,,91.223.3.209,,,"
"25788782","04/16 (14:42:58)","134838087","12000","498","0","12000","(15000 to 27000)","s_cmh2_6121","completed","15000","12000","s_cmh2_6121",",,23.19.114.9,,23.82.139.242,,,"
