campaign_id,server,entity,ip,datetime_gride,sent_detail,r_sent_detail,sent_per_ip,r_sent_per_ip,offset,limit,limit_per_ip,error_type_from_error,outSum,drop_number,is_first_drop,first_used_at,previous_r_sent_per_ip,volume_change,growth_rate,sent_ratio,lost_volume,cumulative_r_sent_per_ip,daily_cumulative_r_sent_per_ip,volume_category,hour,day_of_week,drops_per_day,error_code,date,days_since_launch
25761194,s_cmh2_6101,cmh2,107.6.171.230,2026-04-15 23:36:16,351131,229805,117043,117043,20000,371321,123773,Connection closed,205686,29,0,2026-04-12 23:47:17,11000.0,106043,9.640272727272727,1.0,0,466440,277734,High,23,2,15,0,2026-04-15,2
25763037,s_cmh2_6101,cmh2,107.6.171.230,2026-04-16 00:23:45,150000,9268,50000,9268,0,150000,50000,No error,,30,0,2026-04-12 23:47:17,117043.0,-107775,-0.9208154268089506,0.18536,40732,475708,9268,Low,0,3,1,0,2026-04-16,3
25594853,s_cmh11_1372,cmh11,135.125.140.36,2026-04-12 01:04:22,19200,19207,4800,4802,249200,62400,15600,No error,,1,1,2026-04-12 01:04:22,0.0,4802,0.0,1.0004166666666667,-2,4802,4802,Low,1,6,8,0,2026-04-12,0
25595491,s_cmh11_1372,cmh11,135.125.140.36,2026-04-12 01:30:56,18884,18892,4721,4723,311600,63700,15925,No error,,2,0,2026-04-12 01:04:22,4802.0,-79,-0.016451478550603915,1.0004236390595214,-2,9525,9525,Low,1,6,8,0,2026-04-12,0
25596100,s_cmh11_1372,cmh11,135.125.140.36,2026-04-12 01:57:12,20000,20005,5000,5002,0,65000,16250,No error,,3,0,2026-04-12 01:04:22,4723.0,279,0.05907262333262757,1.0004,-2,14527,14527,Low,1,6,8,0,2026-04-12,0
25596693,s_cmh11_1372,cmh11,135.125.140.36,2026-04-12 02:22:11,20400,20408,5100,5102,65000,66300,16575,No error,,4,0,2026-04-12 01:04:22,5002.0,100,0.019992003198720514,1.0003921568627452,-2,19629,19629,Low,2,6,8,0,2026-04-12,0
25627970,s_cmh11_1372,cmh11,135.125.140.36,2026-04-12 21:59:19,20800,20808,5200,5202,65000,72800,18200,No error,,5,0,2026-04-12 01:04:22,5102.0,100,0.01960015680125441,1.0003846153846154,-2,24831,24831,Low,21,6,8,0,2026-04-12,0
25629017,s_cmh11_1372,cmh11,135.125.140.36,2026-04-12 22:31:19,21800,21807,5450,5452,137800,76300,19075,No error,,6,0,2026-04-12 01:04:22,5202.0,250,0.04805843906189927,1.0003669724770643,-2,30283,30283,Low,22,6,8,0,2026-04-12,0
25629929,s_cmh11_1372,cmh11,135.125.140.36,2026-04-12 23:01:20,22800,22805,5700,5702,214100,79800,19950,No error,,7,0,2026-04-12 01:04:22,5452.0,250,0.045854732208363905,1.0003508771929825,-2,35985,35985,Low,23,6,8,0,2026-04-12,0
25630956,s_cmh11_1372,cmh11,135.125.140.36,2026-04-12 23:31:20,22580,22584,5645,5646,293900,83300,20825,No error,,8,0,2026-04-12 01:04:22,5702.0,-56,-0.009821115398105928,1.000177147918512,-1,41631,41631,Low,23,6,8,0,2026-04-12,0
25631944,s_cmh11_1372,cmh11,135.125.140.36,2026-04-13 00:01:20,24800,24808,6200,6202,0,86800,21700,No error,,9,0,2026-04-12 01:04:22,5646.0,556,0.09847679773290825,1.0003225806451612,-2,47833,6202,Low,0,0,11,0,2026-04-13,0
25655364,s_cmh11_1372,cmh11,135.125.140.36,2026-04-13 16:57:23,30000,30005,7500,7502,0,82500,20625,No error,,10,0,2026-04-12 01:04:22,6202.0,1300,0.20960980328926151,1.0002666666666666,-2,55335,13704,Low,16,0,11,0,2026-04-13,1
25656609,s_cmh11_1372,cmh11,135.125.140.36,2026-04-13 17:24:18,31000,31008,7750,7752,82500,85250,21313,No error,,11,0,2026-04-12 01:04:22,7502.0,250,0.03332444681418288,1.000258064516129,-2,63087,21456,Low,17,0,11,0,2026-04-13,1
25657657,s_cmh11_1372,cmh11,135.125.140.36,2026-04-13 17:49:18,32000,32004,8000,8001,167750,88000,22000,No error,,12,0,2026-04-12 01:04:22,7752.0,249,0.03212074303405573,1.000125,-1,71088,29457,Low,17,0,11,0,2026-04-13,1
25658803,s_cmh11_1372,cmh11,135.125.140.36,2026-04-13 18:14:18,33000,33007,8250,8252,255750,90750,22688,No error,,13,0,2026-04-12 01:04:22,8001.0,251,0.031371078615173104,1.0002424242424242,-2,79340,37709,Low,18,0,11,0,2026-04-13,1
25659866,s_cmh11_1372,cmh11,135.125.140.36,2026-04-13 18:39:18,10568,10575,2642,2644,346500,85000,21250,No error,,14,0,2026-04-12 01:04:22,8252.0,-5608,-0.6795928259815802,1.0007570022710068,-2,81984,40353,Low,18,0,11,0,2026-04-13,1
25660880,s_cmh11_1372,cmh11,135.125.140.36,2026-04-13 19:04:17,35000,35005,8750,8752,0,87500,21875,No error,,15,0,2026-04-12 01:04:22,2644.0,6108,2.3101361573373675,1.0002285714285715,-2,90736,49105,Low,19,0,11,0,2026-04-13,1
25661908,s_cmh11_1372,cmh11,135.125.140.36,2026-04-13 19:29:17,36000,36008,9000,9002,87500,90000,22500,No error,,16,0,2026-04-12 01:04:22,8752.0,250,0.02856489945155393,1.0002222222222221,-2,99738,58107,Low,19,0,11,0,2026-04-13,1
25662985,s_cmh11_1372,cmh11,135.125.140.36,2026-04-13 19:54:17,37000,37005,9250,9252,177500,92500,23125,No error,,17,0,2026-04-12 01:04:22,9002.0,250,0.027771606309708954,1.0002162162162163,-2,108990,67359,Low,19,0,11,0,2026-04-13,1
25664082,s_cmh11_1372,cmh11,135.125.140.36,2026-04-13 20:19:19,38000,38004,9500,9501,270000,95000,23750,No error,,18,0,2026-04-12 01:04:22,9252.0,249,0.026913099870298315,1.0001052631578948,-1,118491,76860,Low,20,0,11,0,2026-04-13,1
25665041,s_cmh11_1372,cmh11,135.125.140.36,2026-04-13 20:44:17,3168,3176,792,794,365000,97500,24375,No error,,19,0,2026-04-12 01:04:22,9501.0,-8707,-0.9164298494895274,1.0025252525252526,-2,119285,77654,Low,20,0,11,0,2026-04-13,1
25700630,s_cmh11_1372,cmh11,135.125.140.36,2026-04-14 16:57:17,40000,40008,10000,10002,0,100000,25000,No error,,20,0,2026-04-12 01:04:22,794.0,9208,11.596977329974811,1.0002,-2,129287,10002,Medium,16,1,10,0,2026-04-14,2
25702228,s_cmh11_1372,cmh11,135.125.140.36,2026-04-14 17:33:17,41000,41003,10250,10251,100000,102500,25625,No error,,21,0,2026-04-12 01:04:22,10002.0,249,0.02489502099580084,1.0000975609756098,-1,139538,20253,Medium,17,1,10,0,2026-04-14,2
25703713,s_cmh11_1372,cmh11,135.125.140.36,2026-04-14 18:09:17,42000,42003,10500,10501,202500,105000,26250,No error,,22,0,2026-04-12 01:04:22,10251.0,250,0.02438786459857575,1.0000952380952381,-1,150039,30754,Medium,18,1,10,0,2026-04-14,2
25705263,s_cmh11_1372,cmh11,135.125.140.36,2026-04-14 18:45:18,26168,26156,6542,6530,307500,107500,26875,No error,,23,0,2026-04-12 01:04:22,10501.0,-3971,-0.37815446147985904,0.9981656985631305,12,156569,37284,Low,18,1,10,0,2026-04-14,2
25706796,s_cmh11_1372,cmh11,135.125.140.36,2026-04-14 19:21:17,44000,44006,11000,11002,0,110000,27500,No error,,24,0,2026-04-12 01:04:22,6530.0,4472,0.6848392036753446,1.0001818181818183,-2,167571,48286,Medium,19,1,10,0,2026-04-14,2
25708277,s_cmh11_1372,cmh11,135.125.140.36,2026-04-14 19:57:17,45000,44999,11250,11249,110000,112500,28125,No error,,25,0,2026-04-12 01:04:22,11002.0,247,0.02245046355208144,0.9999111111111111,1,178820,59535,Medium,19,1,10,0,2026-04-14,2
25713390,s_cmh11_1372,cmh11,135.125.140.36,2026-04-14 22:11:18,50000,50003,12500,12501,222500,125000,31250,No error,,26,0,2026-04-12 01:04:22,11249.0,1252,0.11129878211396568,1.00008,-1,191321,72036,Medium,22,1,10,0,2026-04-14,2
25714740,s_cmh11_1372,cmh11,135.125.140.36,2026-04-14 22:48:17,10168,10174,2542,2544,347500,127500,31875,No error,,27,0,2026-04-12 01:04:22,12501.0,-9957,-0.7964962802975762,1.000786782061369,-2,193865,74580,Low,22,1,10,0,2026-04-14,2
25715887,s_cmh11_1372,cmh11,135.125.140.36,2026-04-14 23:23:17,52000,52004,13000,13001,0,130000,32500,No error,,28,0,2026-04-12 01:04:22,2544.0,10457,4.110455974842767,1.000076923076923,-1,206866,87581,Medium,23,1,10,0,2026-04-14,2
25717153,s_cmh11_1372,cmh11,135.125.140.36,2026-04-14 23:58:17,53000,52997,13250,13247,130000,132500,33125,No error,,29,0,2026-04-12 01:04:22,13001.0,246,0.018921621413737405,0.9997735849056604,3,220113,100828,Medium,23,1,10,0,2026-04-14,2
25718240,s_cmh11_1372,cmh11,135.125.140.36,2026-04-15 00:33:17,48000,48001,6000,6001,262500,108000,13500,No error,,30,0,2026-04-12 01:04:22,13247.0,-7246,-0.5469917717218993,1.0001666666666666,-1,226114,6001,Low,0,2,5,0,2026-04-15,2
25718240,s_cmh11_1372,cmh11,135.125.140.36,2026-04-15 00:33:17,48000,48001,6000,6000,262500,108000,13500,No error,,31,0,2026-04-12 01:04:22,6001.0,-1,-0.00016663889351774705,1.0,0,232114,12001,Low,0,2,5,0,2026-04-15,2
25743453,s_cmh11_1372,cmh11,135.125.140.36,2026-04-15 16:35:18,48000,48006,12000,12002,0,120000,30000,No error,,32,0,2026-04-12 01:04:22,6000.0,6002,1.0003333333333333,1.0001666666666666,-2,244116,24003,Medium,16,2,5,0,2026-04-15,3
25759926,s_cmh11_1372,cmh11,135.125.140.36,2026-04-15 23:06:13,48000,47611,12000,11611,120000,120000,30000,No error,,33,0,2026-04-12 01:04:22,12002.0,-391,-0.032577903682719546,0.9675833333333334,389,255727,35614,Medium,23,2,5,0,2026-04-15,3
25761448,s_cmh11_1372,cmh11,135.125.140.36,2026-04-15 23:43:17,48000,47151,12000,11151,240000,120000,30000,No error,,34,0,2026-04-12 01:04:22,11611.0,-460,-0.03961760399621049,0.92925,849,266878,46765,Medium,23,2,5,0,2026-04-15,3
25763505,s_cmh11_1372,cmh11,135.125.140.36,2026-04-16 00:37:17,48000,47995,12000,11995,0,120000,30000,No error,,35,0,2026-04-12 01:04:22,11151.0,844,0.07568827907810959,0.9995833333333334,5,278873,11995,Medium,0,3,6,0,2026-04-16,3
25789061,s_cmh11_1372,cmh11,135.125.140.36,2026-04-16 15:52:18,51260,51260,12815,12815,240000,250000,62500,No error,,36,0,2026-04-12 01:04:22,11995.0,820,0.06836181742392664,1.0,0,291688,24810,Medium,15,3,6,0,2026-04-16,4
25790659,s_cmh11_1372,cmh11,135.125.140.36,2026-04-16 16:32:18,104000,104004,26000,26001,0,260000,65000,No error,,37,0,2026-04-12 01:04:22,12815.0,13186,1.028950448692938,1.0000384615384614,-1,317689,50811,Medium,16,3,6,0,2026-04-16,4
25792636,s_cmh11_1372,cmh11,135.125.140.36,2026-04-16 17:12:18,43260,43259,10815,10814,260000,270000,67500,No error,,38,0,2026-04-12 01:04:22,26001.0,-15187,-0.584092919503096,0.9999075358298659,1,328503,61625,Medium,17,3,6,0,2026-04-16,4
25794428,s_cmh11_1372,cmh11,135.125.140.36,2026-04-16 17:52:18,112000,111994,28000,27994,0,280000,70000,No error,,39,0,2026-04-12 01:04:22,10814.0,17180,1.5886813390049934,0.9997857142857143,6,356497,89619,Medium,17,3,6,0,2026-04-16,4
25795975,s_cmh11_1372,cmh11,135.125.140.36,2026-04-16 18:32:18,35260,35259,8815,8814,280000,290000,72500,No error,,40,0,2026-04-12 01:04:22,27994.0,-19180,-0.685146817175109,0.999886557005105,1,365311,98433,Low,18,3,6,0,2026-04-16,4
25594853,s_cmh11_1372,cmh11,135.125.140.51,2026-04-12 01:04:22,19200,19207,4800,4802,249200,62400,15600,No error,,1,1,2026-04-12 01:04:22,0.0,4802,0.0,1.0004166666666667,-2,4802,4802,Low,1,6,8,0,2026-04-12,0
25595491,s_cmh11_1372,cmh11,135.125.140.51,2026-04-12 01:30:56,18884,18892,4721,4723,311600,63700,15925,No error,,2,0,2026-04-12 01:04:22,4802.0,-79,-0.016451478550603915,1.0004236390595214,-2,9525,9525,Low,1,6,8,0,2026-04-12,0
25596100,s_cmh11_1372,cmh11,135.125.140.51,2026-04-12 01:57:12,20000,20005,5000,5001,0,65000,16250,No error,,3,0,2026-04-12 01:04:22,4723.0,278,0.05886089349989414,1.0002,-1,14526,14526,Low,1,6,8,0,2026-04-12,0
25596693,s_cmh11_1372,cmh11,135.125.140.51,2026-04-12 02:22:11,20400,20408,5100,5102,65000,66300,16575,No error,,4,0,2026-04-12 01:04:22,5001.0,101,0.020195960807838434,1.0003921568627452,-2,19628,19628,Low,2,6,8,0,2026-04-12,0
25627970,s_cmh11_1372,cmh11,135.125.140.51,2026-04-12 21:59:19,20800,20808,5200,5202,65000,72800,18200,No error,,5,0,2026-04-12 01:04:22,5102.0,100,0.01960015680125441,1.0003846153846154,-2,24830,24830,Low,21,6,8,0,2026-04-12,0
25629017,s_cmh11_1372,cmh11,135.125.140.51,2026-04-12 22:31:19,21800,21807,5450,5452,137800,76300,19075,No error,,6,0,2026-04-12 01:04:22,5202.0,250,0.04805843906189927,1.0003669724770643,-2,30282,30282,Low,22,6,8,0,2026-04-12,0
25629929,s_cmh11_1372,cmh11,135.125.140.51,2026-04-12 23:01:20,22800,22805,5700,5701,214100,79800,19950,No error,,7,0,2026-04-12 01:04:22,5452.0,249,0.045671313279530446,1.0001754385964912,-1,35983,35983,Low,23,6,8,0,2026-04-12,0
25630956,s_cmh11_1372,cmh11,135.125.140.51,2026-04-12 23:31:20,22580,22584,5645,5646,293900,83300,20825,No error,,8,0,2026-04-12 01:04:22,5701.0,-55,-0.009647430275390282,1.000177147918512,-1,41629,41629,Low,23,6,8,0,2026-04-12,0
25631944,s_cmh11_1372,cmh11,135.125.140.51,2026-04-13 00:01:20,24800,24808,6200,6202,0,86800,21700,No error,,9,0,2026-04-12 01:04:22,5646.0,556,0.09847679773290825,1.0003225806451612,-2,47831,6202,Low,0,0,11,0,2026-04-13,0
25655364,s_cmh11_1372,cmh11,135.125.140.51,2026-04-13 16:57:23,30000,30005,7500,7501,0,82500,20625,No error,,10,0,2026-04-12 01:04:22,6202.0,1299,0.20944856497903902,1.0001333333333333,-1,55332,13703,Low,16,0,11,0,2026-04-13,1
25656609,s_cmh11_1372,cmh11,135.125.140.51,2026-04-13 17:24:18,31000,31008,7750,7752,82500,85250,21313,No error,,11,0,2026-04-12 01:04:22,7501.0,251,0.03346220503932809,1.000258064516129,-2,63084,21455,Low,17,0,11,0,2026-04-13,1
25657657,s_cmh11_1372,cmh11,135.125.140.51,2026-04-13 17:49:18,32000,32004,8000,8001,167750,88000,22000,No error,,12,0,2026-04-12 01:04:22,7752.0,249,0.03212074303405573,1.000125,-1,71085,29456,Low,17,0,11,0,2026-04-13,1
25658803,s_cmh11_1372,cmh11,135.125.140.51,2026-04-13 18:14:18,33000,33007,8250,8252,255750,90750,22688,No error,,13,0,2026-04-12 01:04:22,8001.0,251,0.031371078615173104,1.0002424242424242,-2,79337,37708,Low,18,0,11,0,2026-04-13,1
25659866,s_cmh11_1372,cmh11,135.125.140.51,2026-04-13 18:39:18,10568,10575,2642,2644,346500,85000,21250,No error,,14,0,2026-04-12 01:04:22,8252.0,-5608,-0.6795928259815802,1.0007570022710068,-2,81981,40352,Low,18,0,11,0,2026-04-13,1
25660880,s_cmh11_1372,cmh11,135.125.140.51,2026-04-13 19:04:17,35000,35005,8750,8751,0,87500,21875,No error,,15,0,2026-04-12 01:04:22,2644.0,6107,2.3097579425113466,1.0001142857142857,-1,90732,49103,Low,19,0,11,0,2026-04-13,1
25661908,s_cmh11_1372,cmh11,135.125.140.51,2026-04-13 19:29:17,36000,36008,9000,9002,87500,90000,22500,No error,,16,0,2026-04-12 01:04:22,8751.0,251,0.028682436292995085,1.0002222222222221,-2,99734,58105,Low,19,0,11,0,2026-04-13,1
25662985,s_cmh11_1372,cmh11,135.125.140.51,2026-04-13 19:54:17,37000,37005,9250,9251,177500,92500,23125,No error,,17,0,2026-04-12 01:04:22,9002.0,249,0.027660519884470117,1.000108108108108,-1,108985,67356,Low,19,0,11,0,2026-04-13,1
25664082,s_cmh11_1372,cmh11,135.125.140.51,2026-04-13 20:19:19,38000,38004,9500,9501,270000,95000,23750,No error,,18,0,2026-04-12 01:04:22,9251.0,250,0.02702410550210788,1.0001052631578948,-1,118486,76857,Low,20,0,11,0,2026-04-13,1
25665041,s_cmh11_1372,cmh11,135.125.140.51,2026-04-13 20:44:17,3168,3176,792,794,365000,97500,24375,No error,,19,0,2026-04-12 01:04:22,9501.0,-8707,-0.9164298494895274,1.0025252525252526,-2,119280,77651,Low,20,0,11,0,2026-04-13,1
25700630,s_cmh11_1372,cmh11,135.125.140.51,2026-04-14 16:57:17,40000,40008,10000,10002,0,100000,25000,No error,,20,0,2026-04-12 01:04:22,794.0,9208,11.596977329974811,1.0002,-2,129282,10002,Medium,16,1,10,0,2026-04-14,2
25702228,s_cmh11_1372,cmh11,135.125.140.51,2026-04-14 17:33:17,41000,41003,10250,10251,100000,102500,25625,No error,,21,0,2026-04-12 01:04:22,10002.0,249,0.02489502099580084,1.0000975609756098,-1,139533,20253,Medium,17,1,10,0,2026-04-14,2
25703713,s_cmh11_1372,cmh11,135.125.140.51,2026-04-14 18:09:17,42000,42003,10500,10501,202500,105000,26250,No error,,22,0,2026-04-12 01:04:22,10251.0,250,0.02438786459857575,1.0000952380952381,-1,150034,30754,Medium,18,1,10,0,2026-04-14,2
25705263,s_cmh11_1372,cmh11,135.125.140.51,2026-04-14 18:45:18,26168,26156,6542,6542,307500,107500,26875,No error,,23,0,2026-04-12 01:04:22,10501.0,-3959,-0.3770117131701743,1.0,0,156576,37296,Low,18,1,10,0,2026-04-14,2
25706796,s_cmh11_1372,cmh11,135.125.140.51,2026-04-14 19:21:17,44000,44006,11000,11002,0,110000,27500,No error,,24,0,2026-04-12 01:04:22,6542.0,4460,0.6817487007031489,1.0001818181818183,-2,167578,48298,Medium,19,1,10,0,2026-04-14,2
25708277,s_cmh11_1372,cmh11,135.125.140.51,2026-04-14 19:57:17,45000,44999,11250,11250,110000,112500,28125,No error,,25,0,2026-04-12 01:04:22,11002.0,248,0.022541356117069623,1.0,0,178828,59548,Medium,19,1,10,0,2026-04-14,2
25713390,s_cmh11_1372,cmh11,135.125.140.51,2026-04-14 22:11:18,50000,50003,12500,12501,222500,125000,31250,No error,,26,0,2026-04-12 01:04:22,11250.0,1251,0.1112,1.00008,-1,191329,72049,Medium,22,1,10,0,2026-04-14,2
25714740,s_cmh11_1372,cmh11,135.125.140.51,2026-04-14 22:48:17,10168,10174,2542,2544,347500,127500,31875,No error,,27,0,2026-04-12 01:04:22,12501.0,-9957,-0.7964962802975762,1.000786782061369,-2,193873,74593,Low,22,1,10,0,2026-04-14,2
25715887,s_cmh11_1372,cmh11,135.125.140.51,2026-04-14 23:23:17,52000,52004,13000,13001,0,130000,32500,No error,,28,0,2026-04-12 01:04:22,2544.0,10457,4.110455974842767,1.000076923076923,-1,206874,87594,Medium,23,1,10,0,2026-04-14,2
25717153,s_cmh11_1372,cmh11,135.125.140.51,2026-04-14 23:58:17,53000,52997,13250,13250,130000,132500,33125,No error,,29,0,2026-04-12 01:04:22,13001.0,249,0.019152372894392738,1.0,0,220124,100844,Medium,23,1,10,0,2026-04-14,2
25718240,s_cmh11_1372,cmh11,135.125.140.51,2026-04-15 00:33:17,48000,48001,6000,6000,262500,108000,13500,No error,,30,0,2026-04-12 01:04:22,13250.0,-7250,-0.5471698113207547,1.0,0,226124,6000,Low,0,2,5,0,2026-04-15,2
25718240,s_cmh11_1372,cmh11,135.125.140.51,2026-04-15 00:33:17,48000,48001,6000,6000,262500,108000,13500,No error,,31,0,2026-04-12 01:04:22,6000.0,0,0.0,1.0,0,232124,12000,Low,0,2,5,0,2026-04-15,2
25743453,s_cmh11_1372,cmh11,135.125.140.51,2026-04-15 16:35:18,48000,48006,12000,12002,0,120000,30000,No error,,32,0,2026-04-12 01:04:22,6000.0,6002,1.0003333333333333,1.0001666666666666,-2,244126,24002,Medium,16,2,5,0,2026-04-15,3
25759926,s_cmh11_1372,cmh11,135.125.140.51,2026-04-15 23:06:13,48000,47611,12000,12000,120000,120000,30000,No error,,33,0,2026-04-12 01:04:22,12002.0,-2,-0.00016663889351774705,1.0,0,256126,36002,Medium,23,2,5,0,2026-04-15,3
25761448,s_cmh11_1372,cmh11,135.125.140.51,2026-04-15 23:43:17,48000,47151,12000,12000,240000,120000,30000,No error,,34,0,2026-04-12 01:04:22,12000.0,0,0.0,1.0,0,268126,48002,Medium,23,2,5,0,2026-04-15,3
25763505,s_cmh11_1372,cmh11,135.125.140.51,2026-04-16 00:37:17,48000,47995,12000,12000,0,120000,30000,No error,,35,0,2026-04-12 01:04:22,12000.0,0,0.0,1.0,0,280126,12000,Medium,0,3,6,0,2026-04-16,3
25789061,s_cmh11_1372,cmh11,135.125.140.51,2026-04-16 15:52:18,51260,51260,12815,12815,240000,250000,62500,No error,,36,0,2026-04-12 01:04:22,12000.0,815,0.06791666666666667,1.0,0,292941,24815,Medium,15,3,6,0,2026-04-16,4
25790659,s_cmh11_1372,cmh11,135.125.140.51,2026-04-16 16:32:18,104000,104004,26000,26001,0,260000,65000,No error,,37,0,2026-04-12 01:04:22,12815.0,13186,1.028950448692938,1.0000384615384614,-1,318942,50816,Medium,16,3,6,0,2026-04-16,4
25792636,s_cmh11_1372,cmh11,135.125.140.51,2026-04-16 17:12:18,43260,43259,10815,10815,260000,270000,67500,No error,,38,0,2026-04-12 01:04:22,26001.0,-15186,-0.5840544594438676,1.0,0,329757,61631,Medium,17,3,6,0,2026-04-16,4
25794428,s_cmh11_1372,cmh11,135.125.140.51,2026-04-16 17:52:18,112000,111994,28000,28000,0,280000,70000,No error,,39,0,2026-04-12 01:04:22,10815.0,17185,1.5889967637540454,1.0,0,357757,89631,Medium,17,3,6,0,2026-04-16,4
25795975,s_cmh11_1372,cmh11,135.125.140.51,2026-04-16 18:32:18,35260,35259,8815,8815,280000,290000,72500,No error,,40,0,2026-04-12 01:04:22,28000.0,-19185,-0.6851785714285714,1.0,0,366572,98446,Low,18,3,6,0,2026-04-16,4
25594853,s_cmh11_1372,cmh11,135.125.140.52,2026-04-12 01:04:22,19200,19207,4800,4802,249200,62400,15600,No error,,1,1,2026-04-12 01:04:22,0.0,4802,0.0,1.0004166666666667,-2,4802,4802,Low,1,6,8,0,2026-04-12,0
25595491,s_cmh11_1372,cmh11,135.125.140.52,2026-04-12 01:30:56,18884,18892,4721,4723,311600,63700,15925,No error,,2,0,2026-04-12 01:04:22,4802.0,-79,-0.016451478550603915,1.0004236390595214,-2,9525,9525,Low,1,6,8,0,2026-04-12,0
25596100,s_cmh11_1372,cmh11,135.125.140.52,2026-04-12 01:57:12,20000,20005,5000,5001,0,65000,16250,No error,,3,0,2026-04-12 01:04:22,4723.0,278,0.05886089349989414,1.0002,-1,14526,14526,Low,1,6,8,0,2026-04-12,0
25596693,s_cmh11_1372,cmh11,135.125.140.52,2026-04-12 02:22:11,20400,20408,5100,5102,65000,66300,16575,No error,,4,0,2026-04-12 01:04:22,5001.0,101,0.020195960807838434,1.0003921568627452,-2,19628,19628,Low,2,6,8,0,2026-04-12,0
25627970,s_cmh11_1372,cmh11,135.125.140.52,2026-04-12 21:59:19,20800,20808,5200,5202,65000,72800,18200,No error,,5,0,2026-04-12 01:04:22,5102.0,100,0.01960015680125441,1.0003846153846154,-2,24830,24830,Low,21,6,8,0,2026-04-12,0
25629017,s_cmh11_1372,cmh11,135.125.140.52,2026-04-12 22:31:19,21800,21807,5450,5452,137800,76300,19075,No error,,6,0,2026-04-12 01:04:22,5202.0,250,0.04805843906189927,1.0003669724770643,-2,30282,30282,Low,22,6,8,0,2026-04-12,0
25629929,s_cmh11_1372,cmh11,135.125.140.52,2026-04-12 23:01:20,22800,22805,5700,5701,214100,79800,19950,No error,,7,0,2026-04-12 01:04:22,5452.0,249,0.045671313279530446,1.0001754385964912,-1,35983,35983,Low,23,6,8,0,2026-04-12,0
25630956,s_cmh11_1372,cmh11,135.125.140.52,2026-04-12 23:31:20,22580,22584,5645,5646,293900,83300,20825,No error,,8,0,2026-04-12 01:04:22,5701.0,-55,-0.009647430275390282,1.000177147918512,-1,41629,41629,Low,23,6,8,0,2026-04-12,0
25631944,s_cmh11_1372,cmh11,135.125.140.52,2026-04-13 00:01:20,24800,24808,6200,6202,0,86800,21700,No error,,9,0,2026-04-12 01:04:22,5646.0,556,0.09847679773290825,1.0003225806451612,-2,47831,6202,Low,0,0,11,0,2026-04-13,0
25655364,s_cmh11_1372,cmh11,135.125.140.52,2026-04-13 16:57:23,30000,30005,7500,7501,0,82500,20625,No error,,10,0,2026-04-12 01:04:22,6202.0,1299,0.20944856497903902,1.0001333333333333,-1,55332,13703,Low,16,0,11,0,2026-04-13,1
25656609,s_cmh11_1372,cmh11,135.125.140.52,2026-04-13 17:24:18,31000,31008,7750,7752,82500,85250,21312,No error,,11,0,2026-04-12 01:04:22,7501.0,251,0.03346220503932809,1.000258064516129,-2,63084,21455,Low,17,0,11,0,2026-04-13,1
25657657,s_cmh11_1372,cmh11,135.125.140.52,2026-04-13 17:49:18,32000,32004,8000,8001,167750,88000,22000,No error,,12,0,2026-04-12 01:04:22,7752.0,249,0.03212074303405573,1.000125,-1,71085,29456,Low,17,0,11,0,2026-04-13,1
25658803,s_cmh11_1372,cmh11,135.125.140.52,2026-04-13 18:14:18,33000,33007,8250,8252,255750,90750,22687,No error,,13,0,2026-04-12 01:04:22,8001.0,251,0.031371078615173104,1.0002424242424242,-2,79337,37708,Low,18,0,11,0,2026-04-13,1
25659866,s_cmh11_1372,cmh11,135.125.140.52,2026-04-13 18:39:18,10568,10575,2642,2644,346500,85000,21250,No error,,14,0,2026-04-12 01:04:22,8252.0,-5608,-0.6795928259815802,1.0007570022710068,-2,81981,40352,Low,18,0,11,0,2026-04-13,1
25660880,s_cmh11_1372,cmh11,135.125.140.52,2026-04-13 19:04:17,35000,35005,8750,8751,0,87500,21875,No error,,15,0,2026-04-12 01:04:22,2644.0,6107,2.3097579425113466,1.0001142857142857,-1,90732,49103,Low,19,0,11,0,2026-04-13,1
25661908,s_cmh11_1372,cmh11,135.125.140.52,2026-04-13 19:29:17,36000,36008,9000,9002,87500,90000,22500,No error,,16,0,2026-04-12 01:04:22,8751.0,251,0.028682436292995085,1.0002222222222221,-2,99734,58105,Low,19,0,11,0,2026-04-13,1
25662985,s_cmh11_1372,cmh11,135.125.140.52,2026-04-13 19:54:17,37000,37005,9250,9251,177500,92500,23125,No error,,17,0,2026-04-12 01:04:22,9002.0,249,0.027660519884470117,1.000108108108108,-1,108985,67356,Low,19,0,11,0,2026-04-13,1
25664082,s_cmh11_1372,cmh11,135.125.140.52,2026-04-13 20:19:19,38000,38004,9500,9501,270000,95000,23750,No error,,18,0,2026-04-12 01:04:22,9251.0,250,0.02702410550210788,1.0001052631578948,-1,118486,76857,Low,20,0,11,0,2026-04-13,1
