ip,server,entity,datetime_gride,campaign_id,sent_per_ip,r_sent_per_ip,sent_ratio,lost_volume,lost_ratio,previous_r_sent_per_ip,volume_change,growth_rate,cumulative_r_sent_per_ip,daily_cumulative_r_sent_per_ip,real_daily_volume,real_volume_per_drop,drops_per_day,time_gap_min,days_since_launch,hour,day_of_week,error_flag,spf_error,dkim_error,netblock_error,error_count_last_24h,blocked_before,is_high_growth,is_low_performance,is_volume_loss,risk_label,risk_label_encoded,action_label,action_label_encoded,recommended_pause_hours
144.31.117.98,s_cmh9_5698,cmh9,2026-04-12 01:18:13,25595271,24000,24000,1.0,0,0.0,0.0,24000,0.0,24000,24000,262419,20186.08,13,0.0,0,1,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
144.31.117.98,s_cmh9_5698,cmh9,2026-04-12 01:53:10,25596058,24000,24000,1.0,0,0.0,24000.0,0,0.0,48000,48000,262419,20186.08,13,34.95,0,1,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
144.31.117.98,s_cmh9_5698,cmh9,2026-04-12 02:28:10,25596761,4568,4570,1.0,0,0.0,24000.0,-19430,-0.8095833333333333,52570,52570,262419,20186.08,13,35.0,0,2,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
144.31.117.98,s_cmh9_5698,cmh9,2026-04-12 03:03:11,25597449,24000,24001,1.0,0,0.0,4570.0,19431,4.251859956236324,76571,76571,262419,20186.08,13,35.02,0,3,6,0,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
144.31.117.98,s_cmh9_5698,cmh9,2026-04-12 03:38:11,25598262,24000,24000,1.0,0,0.0,24001.0,-1,-4.16649306278905e-05,100571,100571,262419,20186.08,13,35.0,0,3,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
144.31.117.98,s_cmh9_5698,cmh9,2026-04-12 04:13:11,25598951,5283,5284,1.0,0,0.0,24000.0,-18716,-0.7798333333333334,105855,105855,262419,20186.08,13,35.0,0,4,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
144.31.117.98,s_cmh9_5698,cmh9,2026-04-12 04:48:11,25599605,24000,24000,1.0,0,0.0,5284.0,18716,3.542013626040878,129855,129855,262419,20186.08,13,35.0,0,4,6,0,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
144.31.117.98,s_cmh9_5698,cmh9,2026-04-12 05:23:11,25600159,24000,24000,1.0,0,0.0,24000.0,0,0.0,153855,153855,262419,20186.08,13,35.0,0,5,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
144.31.117.98,s_cmh9_5698,cmh9,2026-04-12 14:35:16,25612346,24000,24000,1.0,0,0.0,24000.0,0,0.0,177855,177855,262419,20186.08,13,552.08,0,14,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
144.31.117.98,s_cmh9_5698,cmh9,2026-04-12 14:35:43,25612370,24000,24000,1.0,0,0.0,24000.0,0,0.0,201855,201855,262419,20186.08,13,0.45,0,14,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
144.31.117.98,s_cmh9_5698,cmh9,2026-04-12 19:35:21,25623184,24000,24000,1.0,0,0.0,24000.0,0,0.0,225855,225855,262419,20186.08,13,299.63,0,19,6,1,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
144.31.117.98,s_cmh9_5698,cmh9,2026-04-12 20:07:19,25624327,24000,24000,1.0,0,0.0,24000.0,0,0.0,249855,249855,262419,20186.08,13,31.97,0,20,6,0,0,0,0,1,0,0,0,0,Safe,0,CONTINUE,0,0
144.31.117.98,s_cmh9_5698,cmh9,2026-04-12 20:37:19,25625479,12564,12564,1.0,0,0.0,24000.0,-11436,-0.4765,262419,262419,262419,20186.08,13,30.0,0,20,6,0,0,0,0,1,0,0,0,0,Safe,0,CONTINUE,0,0
144.31.138.131,s_cmh9_5698,cmh9,2026-04-12 01:18:13,25595271,24000,24000,1.0,0,0.0,0.0,24000,0.0,24000,24000,262418,20186.0,13,0.0,0,1,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
144.31.138.131,s_cmh9_5698,cmh9,2026-04-12 01:53:10,25596058,24000,24000,1.0,0,0.0,24000.0,0,0.0,48000,48000,262418,20186.0,13,34.95,0,1,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
144.31.138.131,s_cmh9_5698,cmh9,2026-04-12 02:28:10,25596761,4568,4569,1.0,0,0.0,24000.0,-19431,-0.809625,52569,52569,262418,20186.0,13,35.0,0,2,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
144.31.138.131,s_cmh9_5698,cmh9,2026-04-12 03:03:11,25597449,24000,24001,1.0,0,0.0,4569.0,19432,4.253009411249726,76570,76570,262418,20186.0,13,35.02,0,3,6,0,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
144.31.138.131,s_cmh9_5698,cmh9,2026-04-12 03:38:11,25598262,24000,24000,1.0,0,0.0,24001.0,-1,-4.16649306278905e-05,100570,100570,262418,20186.0,13,35.0,0,3,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
144.31.138.131,s_cmh9_5698,cmh9,2026-04-12 04:13:11,25598951,5282,5284,1.0,0,0.0,24000.0,-18716,-0.7798333333333334,105854,105854,262418,20186.0,13,35.0,0,4,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
144.31.138.131,s_cmh9_5698,cmh9,2026-04-12 04:48:11,25599605,24000,24000,1.0,0,0.0,5284.0,18716,3.542013626040878,129854,129854,262418,20186.0,13,35.0,0,4,6,1,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
144.31.138.131,s_cmh9_5698,cmh9,2026-04-12 05:23:11,25600159,24000,24000,1.0,0,0.0,24000.0,0,0.0,153854,153854,262418,20186.0,13,35.0,0,5,6,0,0,0,0,1,0,0,0,0,Safe,0,CONTINUE,0,0
144.31.138.131,s_cmh9_5698,cmh9,2026-04-12 14:35:16,25612346,24000,24000,1.0,0,0.0,24000.0,0,0.0,177854,177854,262418,20186.0,13,552.08,0,14,6,0,0,0,0,1,0,0,0,0,Safe,0,CONTINUE,0,0
144.31.138.131,s_cmh9_5698,cmh9,2026-04-12 14:35:43,25612370,24000,24000,1.0,0,0.0,24000.0,0,0.0,201854,201854,262418,20186.0,13,0.45,0,14,6,0,0,0,0,1,0,0,0,0,Safe,0,CONTINUE,0,0
144.31.138.131,s_cmh9_5698,cmh9,2026-04-12 19:35:21,25623184,24000,24000,1.0,0,0.0,24000.0,0,0.0,225854,225854,262418,20186.0,13,299.63,0,19,6,0,0,0,0,1,0,0,0,0,Safe,0,CONTINUE,0,0
144.31.138.131,s_cmh9_5698,cmh9,2026-04-12 20:07:19,25624327,24000,24000,1.0,0,0.0,24000.0,0,0.0,249854,249854,262418,20186.0,13,31.97,0,20,6,1,0,0,0,1,0,0,0,0,Safe,0,CONTINUE,0,0
144.31.138.131,s_cmh9_5698,cmh9,2026-04-12 20:37:19,25625479,12563,12564,1.0,0,0.0,24000.0,-11436,-0.4765,262418,262418,262418,20186.0,13,30.0,0,20,6,0,0,0,0,2,0,0,0,0,Risk,1,PAUSE_2H,1,2
144.31.139.217,s_cmh9_5698,cmh9,2026-04-12 01:18:13,25595271,24000,24000,1.0,0,0.0,0.0,24000,0.0,24000,24000,262415,20185.77,13,0.0,0,1,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
144.31.139.217,s_cmh9_5698,cmh9,2026-04-12 01:53:10,25596058,24000,24000,1.0,0,0.0,24000.0,0,0.0,48000,48000,262415,20185.77,13,34.95,0,1,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
144.31.139.217,s_cmh9_5698,cmh9,2026-04-12 02:28:10,25596761,4568,4569,1.0,0,0.0,24000.0,-19431,-0.809625,52569,52569,262415,20185.77,13,35.0,0,2,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
144.31.139.217,s_cmh9_5698,cmh9,2026-04-12 03:03:11,25597449,24000,24000,1.0,0,0.0,4569.0,19431,4.252790544977019,76569,76569,262415,20185.77,13,35.02,0,3,6,0,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
144.31.139.217,s_cmh9_5698,cmh9,2026-04-12 03:38:11,25598262,24000,24000,1.0,0,0.0,24000.0,0,0.0,100569,100569,262415,20185.77,13,35.0,0,3,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
144.31.139.217,s_cmh9_5698,cmh9,2026-04-12 04:13:11,25598951,5282,5283,1.0,0,0.0,24000.0,-18717,-0.779875,105852,105852,262415,20185.77,13,35.0,0,4,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
144.31.139.217,s_cmh9_5698,cmh9,2026-04-12 04:48:11,25599605,24000,24000,1.0,0,0.0,5283.0,18717,3.542873367404884,129852,129852,262415,20185.77,13,35.0,0,4,6,1,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
144.31.139.217,s_cmh9_5698,cmh9,2026-04-12 05:23:11,25600159,24000,24000,1.0,0,0.0,24000.0,0,0.0,153852,153852,262415,20185.77,13,35.0,0,5,6,0,0,0,0,1,0,0,0,0,Safe,0,CONTINUE,0,0
144.31.139.217,s_cmh9_5698,cmh9,2026-04-12 14:35:16,25612346,24000,24000,1.0,0,0.0,24000.0,0,0.0,177852,177852,262415,20185.77,13,552.08,0,14,6,0,0,0,0,1,0,0,0,0,Safe,0,CONTINUE,0,0
144.31.139.217,s_cmh9_5698,cmh9,2026-04-12 14:35:43,25612370,24000,24000,1.0,0,0.0,24000.0,0,0.0,201852,201852,262415,20185.77,13,0.45,0,14,6,0,0,0,0,1,0,0,0,0,Safe,0,CONTINUE,0,0
144.31.139.217,s_cmh9_5698,cmh9,2026-04-12 19:35:21,25623184,24000,24000,1.0,0,0.0,24000.0,0,0.0,225852,225852,262415,20185.77,13,299.63,0,19,6,0,0,0,0,1,0,0,0,0,Safe,0,CONTINUE,0,0
144.31.139.217,s_cmh9_5698,cmh9,2026-04-12 20:07:19,25624327,24000,24000,1.0,0,0.0,24000.0,0,0.0,249852,249852,262415,20185.77,13,31.97,0,20,6,0,0,0,0,1,0,0,0,0,Safe,0,CONTINUE,0,0
144.31.139.217,s_cmh9_5698,cmh9,2026-04-12 20:37:19,25625479,12563,12563,1.0,0,0.0,24000.0,-11437,-0.4765416666666666,262415,262415,262415,20185.77,13,30.0,0,20,6,0,0,0,0,1,0,0,0,0,Safe,0,CONTINUE,0,0
144.31.139.61,s_cmh9_5698,cmh9,2026-04-12 01:18:13,25595271,24000,24000,1.0,0,0.0,0.0,24000,0.0,24000,24000,262415,20185.77,13,0.0,0,1,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
144.31.139.61,s_cmh9_5698,cmh9,2026-04-12 01:53:10,25596058,24000,24000,1.0,0,0.0,24000.0,0,0.0,48000,48000,262415,20185.77,13,34.95,0,1,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
144.31.139.61,s_cmh9_5698,cmh9,2026-04-12 02:28:10,25596761,4568,4569,1.0,0,0.0,24000.0,-19431,-0.809625,52569,52569,262415,20185.77,13,35.0,0,2,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
144.31.139.61,s_cmh9_5698,cmh9,2026-04-12 03:03:11,25597449,24000,24000,1.0,0,0.0,4569.0,19431,4.252790544977019,76569,76569,262415,20185.77,13,35.02,0,3,6,0,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
144.31.139.61,s_cmh9_5698,cmh9,2026-04-12 03:38:11,25598262,24000,24000,1.0,0,0.0,24000.0,0,0.0,100569,100569,262415,20185.77,13,35.0,0,3,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
144.31.139.61,s_cmh9_5698,cmh9,2026-04-12 04:13:11,25598951,5282,5283,1.0,0,0.0,24000.0,-18717,-0.779875,105852,105852,262415,20185.77,13,35.0,0,4,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
144.31.139.61,s_cmh9_5698,cmh9,2026-04-12 04:48:11,25599605,24000,24000,1.0,0,0.0,5283.0,18717,3.542873367404884,129852,129852,262415,20185.77,13,35.0,0,4,6,0,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
144.31.139.61,s_cmh9_5698,cmh9,2026-04-12 05:23:11,25600159,24000,24000,1.0,0,0.0,24000.0,0,0.0,153852,153852,262415,20185.77,13,35.0,0,5,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
144.31.139.61,s_cmh9_5698,cmh9,2026-04-12 14:35:16,25612346,24000,24000,1.0,0,0.0,24000.0,0,0.0,177852,177852,262415,20185.77,13,552.08,0,14,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
144.31.139.61,s_cmh9_5698,cmh9,2026-04-12 14:35:43,25612370,24000,24000,1.0,0,0.0,24000.0,0,0.0,201852,201852,262415,20185.77,13,0.45,0,14,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
144.31.139.61,s_cmh9_5698,cmh9,2026-04-12 19:35:21,25623184,24000,24000,1.0,0,0.0,24000.0,0,0.0,225852,225852,262415,20185.77,13,299.63,0,19,6,1,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
144.31.139.61,s_cmh9_5698,cmh9,2026-04-12 20:07:19,25624327,24000,24000,1.0,0,0.0,24000.0,0,0.0,249852,249852,262415,20185.77,13,31.97,0,20,6,0,0,0,0,1,0,0,0,0,Safe,0,CONTINUE,0,0
144.31.139.61,s_cmh9_5698,cmh9,2026-04-12 20:37:19,25625479,12563,12563,1.0,0,0.0,24000.0,-11437,-0.4765416666666666,262415,262415,262415,20185.77,13,30.0,0,20,6,1,0,0,0,1,0,0,0,0,Safe,0,CONTINUE,0,0
144.31.84.7,s_cmh9_5698,cmh9,2026-04-12 14:35:16,25612346,24000,24000,1.0,0,0.0,0.0,24000,0.0,24000,24000,72000,24000.0,3,0.0,0,14,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
144.31.84.7,s_cmh9_5698,cmh9,2026-04-12 14:35:43,25612370,24000,24000,1.0,0,0.0,24000.0,0,0.0,48000,48000,72000,24000.0,3,0.45,0,14,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
144.31.84.7,s_cmh9_5698,cmh9,2026-04-12 19:35:21,25623184,24000,24000,1.0,0,0.0,24000.0,0,0.0,72000,72000,72000,24000.0,3,299.63,0,19,6,1,0,1,0,0,0,0,0,0,Risk,1,PAUSE_2H,1,2
158.69.54.111,s_cmh2_6127,cmh2,2026-04-13 22:19:18,25668537,5100,5103,1.001,0,0.0,0.0,5103,0.0,5103,5103,9392,4696.0,2,0.0,0,22,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
158.69.54.111,s_cmh2_6127,cmh2,2026-04-13 22:54:53,25669859,5100,4289,0.841,811,0.159,5103.0,-814,-0.1595140113658632,9392,9392,9392,4696.0,2,35.58,0,22,0,1,1,0,0,0,0,0,1,1,Risk,1,PAUSE_2H,1,2
158.69.54.111,s_cmh2_6127,cmh2,2026-04-14 01:43:09,25675621,5165,5168,1.001,0,0.0,4289.0,879,0.2049428771275355,14560,5168,5168,5168.0,1,168.27,0,1,1,0,0,0,0,1,0,0,0,0,Safe,0,CONTINUE,0,0
158.69.54.111,s_cmh2_6127,cmh2,2026-04-15 01:19:16,25719633,4765,4767,1.0,0,0.0,5168.0,-401,-0.0775928792569659,19327,4767,62431,3901.94,16,1416.12,1,1,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
158.69.54.111,s_cmh2_6127,cmh2,2026-04-15 01:44:17,25720362,4765,4766,1.0,0,0.0,4767.0,-1,-0.000209775540172,24093,9533,62431,3901.94,16,25.02,1,1,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
158.69.54.111,s_cmh2_6127,cmh2,2026-04-15 02:09:16,25720997,4765,4768,1.001,0,0.0,4766.0,2,0.000419639110365,28861,14301,62431,3901.94,16,24.98,1,2,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
158.69.54.111,s_cmh2_6127,cmh2,2026-04-15 09:49:28,25729540,5000,5004,1.001,0,0.0,4768.0,236,0.049496644295302,33865,19305,62431,3901.94,16,460.2,1,9,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
158.69.54.111,s_cmh2_6127,cmh2,2026-04-15 10:03:27,25729753,5000,5003,1.001,0,0.0,5004.0,-1,-0.0001998401278976,38868,24308,62431,3901.94,16,13.98,1,10,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
158.69.54.111,s_cmh2_6127,cmh2,2026-04-15 10:28:17,25730480,5000,5004,1.001,0,0.0,5003.0,1,0.0001998800719568,43872,29312,62431,3901.94,16,24.83,1,10,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
158.69.54.111,s_cmh2_6127,cmh2,2026-04-15 10:53:24,25731070,5000,5003,1.001,0,0.0,5004.0,-1,-0.0001998401278976,48875,34315,62431,3901.94,16,25.12,1,10,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
158.69.54.111,s_cmh2_6127,cmh2,2026-04-15 11:18:37,25731601,5000,5000,1.0,0,0.0,5003.0,-3,-0.0005996402158704,53875,39315,62431,3901.94,16,25.22,1,11,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
158.69.54.111,s_cmh2_6127,cmh2,2026-04-15 11:43:23,25732441,5000,5000,1.0,0,0.0,5000.0,0,0.0,58875,44315,62431,3901.94,16,24.77,1,11,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
158.69.54.111,s_cmh2_6127,cmh2,2026-04-15 12:32:21,25734128,3000,3008,1.003,0,0.0,5000.0,-1992,-0.3984,61883,47323,62431,3901.94,16,48.97,1,12,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
158.69.54.111,s_cmh2_6127,cmh2,2026-04-15 12:58:24,25734987,3000,3009,1.003,0,0.0,3008.0,1,0.0003324468085106,64892,50332,62431,3901.94,16,26.05,1,12,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
158.69.54.111,s_cmh2_6127,cmh2,2026-04-15 13:24:30,25735987,4000,3973,0.993,27,0.007,3009.0,964,0.3203722166832835,68865,54305,62431,3901.94,16,26.1,1,13,2,1,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
158.69.54.111,s_cmh2_6127,cmh2,2026-04-15 13:51:59,25737238,3930,759,0.193,3171,0.807,3973.0,-3214,-0.8089604832620186,69624,55064,62431,3901.94,16,27.48,1,13,2,1,0,0,0,1,0,0,1,1,Dangerous,2,STOP_24H,3,24
158.69.54.111,s_cmh2_6127,cmh2,2026-04-15 14:14:58,25738113,3930,1960,0.499,1970,0.501,759.0,1201,1.5823451910408433,71584,57024,62431,3901.94,16,22.98,1,14,2,1,0,0,0,2,0,1,1,1,Dangerous,2,STOP_24H,3,24
158.69.54.111,s_cmh2_6127,cmh2,2026-04-15 23:19:16,25760396,3930,3930,1.0,0,0.0,1960.0,1970,1.0051020408163265,75514,60954,62431,3901.94,16,544.3,2,23,2,0,0,0,0,3,0,1,0,0,Risk,1,PAUSE_2H,1,2
158.69.54.111,s_cmh2_6127,cmh2,2026-04-15 23:44:16,25761490,3930,1477,0.376,2453,0.624,3930.0,-2453,-0.6241730279898219,76991,62431,62431,3901.94,16,25.0,2,23,2,0,0,0,0,3,0,0,1,1,Dangerous,2,STOP_24H,3,24
158.69.54.111,s_cmh2_6127,cmh2,2026-04-16 15:54:49,25789142,9000,9004,1.0,0,0.0,1477.0,7527,5.096140825998646,85995,9004,27552,6888.0,4,970.55,2,15,3,0,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
158.69.54.111,s_cmh2_6127,cmh2,2026-04-16 16:23:58,25790367,9000,9004,1.0,0,0.0,9004.0,0,0.0,94999,18008,27552,6888.0,4,29.15,2,16,3,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
158.69.54.111,s_cmh2_6127,cmh2,2026-04-16 16:46:52,25791322,9000,9000,1.0,0,0.0,9004.0,-4,-0.0004442470013327,103999,27008,27552,6888.0,4,22.9,2,16,3,1,0,1,0,0,0,0,0,0,Risk,1,PAUSE_2H,1,2
158.69.54.111,s_cmh2_6127,cmh2,2026-04-16 16:54:58,25791615,3000,544,0.181,2456,0.819,9000.0,-8456,-0.9395555555555556,104543,27552,27552,6888.0,4,8.1,2,16,3,1,1,0,0,1,0,0,1,1,Dangerous,2,STOP_24H,3,24
173.236.32.74,s_cmh6_6009,cmh6,2026-04-15 12:44:24,25734604,6000,6001,1.0,0,0.0,0.0,6001,0.0,6001,6001,31514,5252.33,6,0.0,0,12,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
173.236.32.74,s_cmh6_6009,cmh6,2026-04-15 13:09:18,25735401,5000,5002,1.0,0,0.0,6001.0,-999,-0.1664722546242293,11003,11003,31514,5252.33,6,24.9,0,13,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
173.236.32.74,s_cmh6_6009,cmh6,2026-04-15 13:34:26,25736537,5000,5003,1.001,0,0.0,5002.0,1,0.0001999200319872,16006,16006,31514,5252.33,6,25.13,0,13,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
173.236.32.74,s_cmh6_6009,cmh6,2026-04-15 13:59:21,25737427,5000,5003,1.001,0,0.0,5003.0,0,0.0,21009,21009,31514,5252.33,6,24.92,0,13,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
173.236.32.74,s_cmh6_6009,cmh6,2026-04-15 14:24:31,25738473,5000,5002,1.0,0,0.0,5003.0,-1,-0.0001998800719568,26011,26011,31514,5252.33,6,25.17,0,14,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
173.236.32.74,s_cmh6_6009,cmh6,2026-04-15 15:10:21,25740181,5500,5503,1.001,0,0.0,5002.0,501,0.1001599360255897,31514,31514,31514,5252.33,6,45.83,0,15,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
173.236.32.74,s_cmh6_6009,cmh6,2026-04-16 00:33:16,25763320,5700,5696,0.999,4,0.001,5503.0,193,0.0350717790296202,37210,5696,14438,4812.67,3,562.92,0,0,3,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
173.236.32.74,s_cmh6_6009,cmh6,2026-04-16 16:27:37,25790467,7500,7503,1.0,0,0.0,5696.0,1807,0.3172401685393258,44713,13199,14438,4812.67,3,954.35,1,16,3,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
173.236.32.74,s_cmh6_6009,cmh6,2026-04-16 16:55:19,25791633,1236,1239,1.002,0,0.0,7503.0,-6264,-0.8348660535785686,45952,14438,14438,4812.67,3,27.7,1,16,3,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
173.236.32.76,s_cmh6_6009,cmh6,2026-04-15 12:44:24,25734604,6000,6001,1.0,0,0.0,0.0,6001,0.0,6001,6001,31511,5251.83,6,0.0,0,12,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
173.236.32.76,s_cmh6_6009,cmh6,2026-04-15 13:09:18,25735401,5000,5002,1.0,0,0.0,6001.0,-999,-0.1664722546242293,11003,11003,31511,5251.83,6,24.9,0,13,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
173.236.32.76,s_cmh6_6009,cmh6,2026-04-15 13:34:26,25736537,5000,5002,1.0,0,0.0,5002.0,0,0.0,16005,16005,31511,5251.83,6,25.13,0,13,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
173.236.32.76,s_cmh6_6009,cmh6,2026-04-15 13:59:21,25737427,5000,5002,1.0,0,0.0,5002.0,0,0.0,21007,21007,31511,5251.83,6,24.92,0,13,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
173.236.32.76,s_cmh6_6009,cmh6,2026-04-15 14:24:31,25738473,5000,5002,1.0,0,0.0,5002.0,0,0.0,26009,26009,31511,5251.83,6,25.17,0,14,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
173.236.32.76,s_cmh6_6009,cmh6,2026-04-15 15:10:21,25740181,5500,5502,1.0,0,0.0,5002.0,500,0.0999600159936025,31511,31511,31511,5251.83,6,45.83,0,15,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
173.236.32.76,s_cmh6_6009,cmh6,2026-04-16 00:33:16,25763320,5700,5700,1.0,0,0.0,5502.0,198,0.0359869138495092,37211,5700,14442,4814.0,3,562.92,0,0,3,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
173.236.32.76,s_cmh6_6009,cmh6,2026-04-16 16:27:37,25790467,7500,7503,1.0,0,0.0,5700.0,1803,0.3163157894736842,44714,13203,14442,4814.0,3,954.35,1,16,3,1,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
173.236.32.76,s_cmh6_6009,cmh6,2026-04-16 16:55:19,25791633,1236,1239,1.002,0,0.0,7503.0,-6264,-0.8348660535785686,45953,14442,14442,4814.0,3,27.7,1,16,3,0,0,0,0,1,0,0,0,0,Safe,0,CONTINUE,0,0
173.236.32.77,s_cmh6_6009,cmh6,2026-04-15 12:44:24,25734604,6000,6001,1.0,0,0.0,0.0,6001,0.0,6001,6001,31511,5251.83,6,0.0,0,12,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
173.236.32.77,s_cmh6_6009,cmh6,2026-04-15 13:09:18,25735401,5000,5002,1.0,0,0.0,6001.0,-999,-0.1664722546242293,11003,11003,31511,5251.83,6,24.9,0,13,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
173.236.32.77,s_cmh6_6009,cmh6,2026-04-15 13:34:26,25736537,5000,5002,1.0,0,0.0,5002.0,0,0.0,16005,16005,31511,5251.83,6,25.13,0,13,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
173.236.32.77,s_cmh6_6009,cmh6,2026-04-15 13:59:21,25737427,5000,5002,1.0,0,0.0,5002.0,0,0.0,21007,21007,31511,5251.83,6,24.92,0,13,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
173.236.32.77,s_cmh6_6009,cmh6,2026-04-15 14:24:31,25738473,5000,5002,1.0,0,0.0,5002.0,0,0.0,26009,26009,31511,5251.83,6,25.17,0,14,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
173.236.32.77,s_cmh6_6009,cmh6,2026-04-15 15:10:21,25740181,5500,5502,1.0,0,0.0,5002.0,500,0.0999600159936025,31511,31511,31511,5251.83,6,45.83,0,15,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
173.236.32.77,s_cmh6_6009,cmh6,2026-04-16 00:33:16,25763320,5700,5700,1.0,0,0.0,5502.0,198,0.0359869138495092,37211,5700,14440,4813.33,3,562.92,0,0,3,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
173.236.32.77,s_cmh6_6009,cmh6,2026-04-16 16:27:37,25790467,7500,7502,1.0,0,0.0,5700.0,1802,0.316140350877193,44713,13202,14440,4813.33,3,954.35,1,16,3,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
